,col_name,0_min,0_max,1_min,1_max,2_min,2_max,3_min,3_max,4_min,4_max,5_min,5_max,6_min,6_max,7_min,7_max,8_min,8_max,9_min,9_max,10_min,10_max,11_min,11_max,12_min,12_max,13_min,13_max,14_min,14_max,15_min,15_max,16_min,16_max,17_min,17_max,18_min,18_max,19_min,19_max,20_min,20_max,21_min,21_max,22_min,22_max,23_min,23_max,24_min,24_max,25_min,25_max,26_min,26_max,27_min,27_max,28_min,28_max,29_min,29_max,30_min,30_max,31_min,31_max,32_min,32_max,33_min,33_max,34_min,34_max,35_min,35_max,36_min,36_max,37_min,37_max,38_min,38_max,39_min,39_max,40_min,40_max,41_min,41_max,42_min,42_max,43_min,43_max,44_min,44_max,45_min,45_max,46_min,46_max,47_min,47_max,48_min,48_max,49_min,49_max,50_min,50_max,51_min,51_max,52_min,52_max,53_min,53_max,54_min,54_max,55_min,55_max,56_min,56_max,57_min,57_max,58_min,58_max,59_min,59_max,60_min,60_max,61_min,61_max,62_min,62_max,63_min,63_max
27,new_death_11_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261610094619243,0.261610094619243,0.3614457831325301,0.3614457831325301,0.43162773017702494,0.43162773017702494,0.4900267267711105,0.4900267267711105,0.5454545454545455,0.5454545454545455,0.594059405940594,0.594059405940594,0.6382978723404255,0.6382978723404255,0.6767038062031149,0.6767038062031149,0.7142857142857143,0.7142857142857143,0.75,0.75,0.7792207792207793,0.7792207792207793,0.8108108108108107,0.8108108108108107,0.8333333333333334,0.8333333333333334,0.8599581964765601,0.8599581964765601,0.8827220044452053,0.8827220044452053,0.9090909090909091,0.9090909090909091,0.9327058247280703,0.9327058247280703,0.9548905002465911,0.9548905002465911,0.9782608695652175,0.9782608695652175,1.0,1.0,1.0184186671667916,1.0184186671667916,1.038799186187287,1.038799186187287,1.064549519181846,1.064549519181846,1.0847925043216327,1.0847925043216327,1.1076045453949002,1.1076045453949002,1.128983832227072,1.128983832227072,1.1538461538461537,1.1538461538461537,1.1811023622047245,1.1811023622047245,1.2077021643301258,1.2077021643301258,1.2425828392011318,1.2425828392011318,1.2751358303065845,1.2751358303065845,1.3094716160041568,1.3094716160041568,1.3508374894203818,1.3508374894203818,1.3976037806553692,1.3976037806553692,1.4514857294012316,1.4514857294012316,1.5037319321150913,1.5037319321150913,1.5789473684210527,1.5789473684210527,1.662939776875512,1.662939776875512,1.7595020156113654,1.7595020156113654,1.875,1.875,2.0875836120401337,2.0875836120401337,2.3284625011588025,2.3284625011588025,2.727272727272728,2.727272727272728,3.632236407660136,3.632236407660136,5.433587928464978,5.433587928464978,30.000000000000032
28,new_death_12_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23065885007849293,0.23065885007849293,0.3418554162211205,0.3418554162211205,0.4166666666666667,0.4166666666666667,0.47619047619047616,0.47619047619047616,0.5330921736894796,0.5330921736894796,0.5813953488372093,0.5813953488372093,0.6235294454182341,0.6235294454182341,0.6630362780471305,0.6630362780471305,0.6976744186046513,0.6976744186046513,0.7328259871950933,0.7328259871950933,0.768479301274131,0.768479301274131,0.7982429756043389,0.7982429756043389,0.8232240686327006,0.8232240686327006,0.8490566037735849,0.8490566037735849,0.8737864077669903,0.8737864077669903,0.8984838144011479,0.8984838144011479,0.9224011713030748,0.9224011713030748,0.9428571428571431,0.9428571428571431,0.9657422629513497,0.9657422629513497,0.9853803898604324,0.9853803898604324,1.0032774910018998,1.0032774910018998,1.0231016336402137,1.0231016336402137,1.0449679806577035,1.0449679806577035,1.0674157303370786,1.0674157303370786,1.0878919748871203,1.0878919748871203,1.1111111111111112,1.1111111111111112,1.1337318362424642,1.1337318362424642,1.1569282588103356,1.1569282588103356,1.1842105263157896,1.1842105263157896,1.2121212121212122,1.2121212121212122,1.2463903267177037,1.2463903267177037,1.2781299686085856,1.2781299686085856,1.3168167239759923,1.3168167239759923,1.3636363636363638,1.3636363636363638,1.4150943396226419,1.4150943396226419,1.4705882352941178,1.4705882352941178,1.5353946349628789,1.5353946349628789,1.619996680860826,1.619996680860826,1.714285714285714,1.714285714285714,1.8351249510635521,1.8351249510635521,2.0,2.0,2.307692307692308,2.307692307692308,2.727272727272727,2.727272727272727,3.4615384615384612,3.4615384615384612,5.0,5.0,30.000000000000032
29,new_death_13_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027027027027027,0.2027027027027027,0.32967032967032966,0.32967032967032966,0.4,0.4,0.46453262129491635,0.46453262129491635,0.517241379310345,0.517241379310345,0.567828057796776,0.567828057796776,0.6122448979591837,0.6122448979591837,0.6521739130434783,0.6521739130434783,0.6865506395691323,0.6865506395691323,0.7246376811594203,0.7246376811594203,0.7554906075139888,0.7554906075139888,0.7885830850926047,0.7885830850926047,0.8108108108108107,0.8108108108108107,0.8385093167701863,0.8385093167701863,0.865874363327674,0.865874363327674,0.8886946674812702,0.8886946674812702,0.9093148740283368,0.9093148740283368,0.933898221773206,0.933898221773206,0.9548807784328424,0.9548807784328424,0.9738687690432364,0.9738687690432364,0.9952606635071091,0.9952606635071091,1.0116236362996691,1.0116236362996691,1.033869531299921,1.033869531299921,1.0526315789473684,1.0526315789473684,1.0714285714285714,1.0714285714285714,1.09375,1.09375,1.114755600186735,1.114755600186735,1.139240506329114,1.139240506329114,1.1641944958159705,1.1641944958159705,1.191412550887165,1.191412550887165,1.2195121951219514,1.2195121951219514,1.25,1.25,1.2883435582822087,1.2883435582822087,1.3328706274292061,1.3328706274292061,1.3761467889908259,1.3761467889908259,1.430773102973324,1.430773102973324,1.5,1.5,1.5826100587419973,1.5826100587419973,1.675889891815034,1.675889891815034,1.8072289156626506,1.8072289156626506,2.0,2.0,2.2544982398192017,2.2544982398192017,2.6183984499840203,2.6183984499840203,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
30,new_death_14_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17515502117362372,0.17515502117362372,0.31477290337697506,0.31477290337697506,0.3896103896103896,0.3896103896103896,0.45345150725473454,0.45345150725473454,0.5084745762711865,0.5084745762711865,0.5590062111801242,0.5590062111801242,0.6028447962705091,0.6028447962705091,0.6403049322975437,0.6403049322975437,0.6779661016949152,0.6779661016949152,0.7142857142857143,0.7142857142857143,0.7465630907976711,0.7465630907976711,0.7749010342040487,0.7749010342040487,0.8030592734225621,0.8030592734225621,0.8296296296296296,0.8296296296296296,0.8569516109677806,0.8569516109677806,0.880236775837079,0.880236775837079,0.9008910462599667,0.9008910462599667,0.9230769230769231,0.9230769230769231,0.9428518981564169,0.9428518981564169,0.9636380937311559,0.9636380937311559,0.9825516072729548,0.9825516072729548,1.0,1.0,1.0190815810110885,1.0190815810110885,1.0377152485958727,1.0377152485958727,1.0588235294117647,1.0588235294117647,1.0784139071305483,1.0784139071305483,1.1007808339278717,1.1007808339278717,1.1214953271028039,1.1214953271028039,1.146496815286624,1.146496815286624,1.1707599803973312,1.1707599803973312,1.2,1.2,1.231316363352115,1.231316363352115,1.2631578947368423,1.2631578947368423,1.3043478260869565,1.3043478260869565,1.3513513513513513,1.3513513513513513,1.405409465638801,1.405409465638801,1.4690738199589952,1.4690738199589952,1.5566051694002438,1.5566051694002438,1.658057205919098,1.658057205919098,1.7647058823529416,1.7647058823529416,1.9476809547792926,1.9476809547792926,2.1951219512195124,2.1951219512195124,2.586206896551724,2.586206896551724,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
31,new_death_15_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428359180439212,0.1428359180439212,0.2980873039906258,0.2980873039906258,0.37656903765690375,0.37656903765690375,0.44372132499364,0.44372132499364,0.5,0.5,0.5454545454545455,0.5454545454545455,0.5893193074990902,0.5893193074990902,0.6293706293706294,0.6293706293706294,0.6666666666666666,0.6666666666666666,0.7013214766527316,0.7013214766527316,0.7317073170731708,0.7317073170731708,0.7640910759720633,0.7640910759720633,0.7894736842105263,0.7894736842105263,0.8159564823209429,0.8159564823209429,0.841683366733467,0.841683366733467,0.8679350502235975,0.8679350502235975,0.8902077151335313,0.8902077151335313,0.911214953271028,0.911214953271028,0.9353068769928378,0.9353068769928378,0.9535452322738387,0.9535452322738387,0.9718411170346889,0.9718411170346889,0.9928822899127506,0.9928822899127506,1.0087846163413872,1.0087846163413872,1.0285714285714285,1.0285714285714285,1.0465116279069768,1.0465116279069768,1.0679611650485439,1.0679611650485439,1.0876132930513598,1.0876132930513598,1.1108646044624746,1.1108646044624746,1.1320754716981132,1.1320754716981132,1.153846153846154,1.153846153846154,1.1835305761455526,1.1835305761455526,1.2132809456564084,1.2132809456564084,1.25,1.25,1.288177961812501,1.288177961812501,1.3333333333333333,1.3333333333333333,1.3858242059771797,1.3858242059771797,1.4461455799343426,1.4461455799343426,1.5342238274825613,1.5342238274825613,1.6283845514950166,1.6283845514950166,1.7647058823529411,1.7647058823529411,1.923076923076923,1.923076923076923,2.142857142857143,2.142857142857143,2.5085908645930672,2.5085908645930672,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
32,new_death_16_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26834403401984497,0.26834403401984497,0.3571428571428571,0.3571428571428571,0.42397865366165655,0.42397865366165655,0.4783406896151812,0.4783406896151812,0.5263157894736842,0.5263157894736842,0.5697485473142412,0.5697485473142412,0.6122448979591837,0.6122448979591837,0.6469431756424524,0.6469431756424524,0.6818181818181819,0.6818181818181819,0.7142857142857143,0.7142857142857143,0.7458032492903037,0.7458032492903037,0.7731958762886598,0.7731958762886598,0.8012675418741512,0.8012675418741512,0.8275862068965518,0.8275862068965518,0.8529009450537639,0.8529009450537639,0.8737864077669903,0.8737864077669903,0.8963259213428129,0.8963259213428129,0.9192040148085532,0.9192040148085532,0.940335292697282,0.940335292697282,0.9611788626205406,0.9611788626205406,0.9799878800586933,0.9799878800586933,1.0,1.0,1.0172484225161236,1.0172484225161236,1.0364378122618851,1.0364378122618851,1.0572299131706677,1.0572299131706677,1.0757151585005114,1.0757151585005114,1.0969594632440365,1.0969594632440365,1.1180124223602486,1.1180124223602486,1.1464968152866242,1.1464968152866242,1.1689936812380297,1.1689936812380297,1.2,1.2,1.2332665941042613,1.2332665941042613,1.2699420722282704,1.2699420722282704,1.3127377930105468,1.3127377930105468,1.3636363636363638,1.3636363636363638,1.4285714285714286,1.4285714285714286,1.5,1.5,1.6071428571428572,1.6071428571428572,1.7391304347826089,1.7391304347826089,1.892074424691526,1.892074424691526,2.142857142857143,2.142857142857143,2.5,2.5,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
33,new_death_17_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.32967032967032966,0.32967032967032966,0.4,0.4,0.45454545454545453,0.45454545454545453,0.5042016806722689,0.5042016806722689,0.5490813543003852,0.5490813543003852,0.588349234321828,0.588349234321828,0.6276150627615062,0.6276150627615062,0.6618052750771716,0.6618052750771716,0.6966725942896508,0.6966725942896508,0.7249933926076055,0.7249933926076055,0.7547169811320755,0.7547169811320755,0.7862903225806451,0.7862903225806451,0.8108108108108107,0.8108108108108107,0.8343688852087294,0.8343688852087294,0.8573592212315331,0.8573592212315331,0.8823529411764706,0.8823529411764706,0.9067191375369184,0.9067191375369184,0.9273097516518569,0.9273097516518569,0.9475536325588177,0.9475536325588177,0.9677419354838709,0.9677419354838709,0.989410940220391,0.989410940220391,1.0074626865671643,1.0074626865671643,1.0288943384496778,1.0288943384496778,1.049311313423685,1.049311313423685,1.0714285714285714,1.0714285714285714,1.0901492906663746,1.0901492906663746,1.1111111111111112,1.1111111111111112,1.1369677224349606,1.1369677224349606,1.16278836985832,1.16278836985832,1.195219123505976,1.195219123505976,1.2286689419795223,1.2286689419795223,1.2631578947368423,1.2631578947368423,1.3043478260869565,1.3043478260869565,1.3635474083275108,1.3635474083275108,1.4264931662906677,1.4264931662906677,1.5,1.5,1.5901871436008572,1.5901871436008572,1.7142857142857144,1.7142857142857144,1.875,1.875,2.142857142857143,2.142857142857143,2.5,2.5,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
34,new_death_18_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19246211497282162,0.19246211497282162,0.30612244897959184,0.30612244897959184,0.3783311269713364,0.3783311269713364,0.4341211566604571,0.4341211566604571,0.48387096774193544,0.48387096774193544,0.5309543007396951,0.5309543007396951,0.573248407643312,0.573248407643312,0.6090745511023563,0.6090745511023563,0.6451612903225806,0.6451612903225806,0.6779661016949152,0.6779661016949152,0.7093964648350007,0.7093964648350007,0.7361963190184049,0.7361963190184049,0.7692307692307692,0.7692307692307692,0.7954545454545454,0.7954545454545454,0.8219178082191781,0.8219178082191781,0.8475992106109044,0.8475992106109044,0.8709614709276075,0.8709614709276075,0.8910891089108911,0.8910891089108911,0.9128339865245663,0.9128339865245663,0.9342233313604079,0.9342233313604079,0.9571592485114488,0.9571592485114488,0.9782608695652173,0.9782608695652173,1.0,1.0,1.0178514205007867,1.0178514205007867,1.0409133190385573,1.0409133190385573,1.063223921225295,1.063223921225295,1.0853979480726097,1.0853979480726097,1.1079545454545456,1.1079545454545456,1.129278799657789,1.129278799657789,1.1562271840173999,1.1562271840173999,1.1904761904761905,1.1904761904761905,1.2225592353571597,1.2225592353571597,1.2588682503936743,1.2588682503936743,1.3043478260869565,1.3043478260869565,1.3554801759091308,1.3554801759091308,1.416478642097721,1.416478642097721,1.5,1.5,1.5789473684210527,1.5789473684210527,1.7116376969038563,1.7116376969038563,1.875,1.875,2.112676056338028,2.112676056338028,2.5,2.5,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
35,new_death_19_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16188897792671375,0.16188897792671375,0.2777777777777778,0.2777777777777778,0.36036026509793695,0.36036026509793695,0.41666666666666674,0.41666666666666674,0.46403721553732724,0.46403721553732724,0.509915014164306,0.509915014164306,0.5524592237387679,0.5524592237387679,0.5882352941176471,0.5882352941176471,0.625,0.625,0.657586614564883,0.657586614564883,0.6896551724137931,0.6896551724137931,0.7169402594400555,0.7169402594400555,0.75,0.75,0.7789913429141706,0.7789913429141706,0.8064413891251717,0.8064413891251717,0.8333333333333333,0.8333333333333333,0.855415828294295,0.855415828294295,0.8785404810183965,0.8785404810183965,0.9006844233061817,0.9006844233061817,0.9213665361257947,0.9213665361257947,0.9448818897637795,0.9448818897637795,0.9677419354838709,0.9677419354838709,0.989010989010989,0.989010989010989,1.006711409395973,1.006711409395973,1.0323001110027246,1.0323001110027246,1.0549506287220447,1.0549506287220447,1.0772348911348089,1.0772348911348089,1.1013239926373186,1.1013239926373186,1.124055636757085,1.124055636757085,1.1538461538461537,1.1538461538461537,1.183718706832611,1.183718706832611,1.2151710082503666,1.2151710082503666,1.25,1.25,1.2990324705275338,1.2990324705275338,1.350397030008483,1.350397030008483,1.4183833010960671,1.4183833010960671,1.5,1.5,1.5789473684210527,1.5789473684210527,1.7047592353298877,1.7047592353298877,1.875,1.875,2.123594833771825,2.123594833771825,2.5,2.5,3.333333333333333,3.333333333333333,5.0,5.0,30.000000000000032
36,new_death_20_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11209751802783835,0.11209751802783835,0.25641025641025644,0.25641025641025644,0.34090909090909094,0.34090909090909094,0.3989845148890389,0.3989845148890389,0.44204791192743,0.44204791192743,0.4899556465054262,0.4899556465054262,0.5357142857142857,0.5357142857142857,0.573014602734002,0.573014602734002,0.6069802953359389,0.6069802953359389,0.6382978723404255,0.6382978723404255,0.6673301480458317,0.6673301480458317,0.6976744186046513,0.6976744186046513,0.7317073170731707,0.7317073170731707,0.7627118644067797,0.7627118644067797,0.7894736842105263,0.7894736842105263,0.813614431272656,0.813614431272656,0.8394702903300342,0.8394702903300342,0.8636663540394347,0.8636663540394347,0.8874854725838752,0.8874854725838752,0.9090909090909092,0.9090909090909092,0.937283966318267,0.937283966318267,0.9579128568514306,0.9579128568514306,0.979875145821384,0.979875145821384,1.0019171843833892,1.0019171843833892,1.0273972602739727,1.0273972602739727,1.0526315789473684,1.0526315789473684,1.0725533541178374,1.0725533541178374,1.0975609756097562,1.0975609756097562,1.1214953271028036,1.1214953271028036,1.1538461538461537,1.1538461538461537,1.1811023622047243,1.1811023622047243,1.2136266855926188,1.2136266855926188,1.250496446323207,1.250496446323207,1.3043478260869565,1.3043478260869565,1.3521306221101304,1.3521306221101304,1.4224137931034482,1.4224137931034482,1.499779795339119,1.499779795339119,1.5870869581807083,1.5870869581807083,1.7142857142857142,1.7142857142857142,1.875,1.875,2.142857142857143,2.142857142857143,2.5,2.5,3.2989926739926743,3.2989926739926743,5.0,5.0,30.000000000000032
37,new_death_21_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041910872090746516,0.041910872090746516,0.22372466234947108,0.22372466234947108,0.3181970980956253,0.3181970980956253,0.375,0.375,0.424156741781624,0.424156741781624,0.47007539302321116,0.47007539302321116,0.517241379310345,0.517241379310345,0.5555555555555556,0.5555555555555556,0.5932203389830508,0.5932203389830508,0.625,0.625,0.6521920048630813,0.6521920048630813,0.6832009870241682,0.6832009870241682,0.7149404216315307,0.7149404216315307,0.7470355656946093,0.7470355656946093,0.7731958762886598,0.7731958762886598,0.8003709325654718,0.8003709325654718,0.8294930875576036,0.8294930875576036,0.8571428571428572,0.8571428571428572,0.8788116936952782,0.8788116936952782,0.900334467838438,0.900334467838438,0.9265964672892141,0.9265964672892141,0.9503836653142266,0.9503836653142266,0.9737439462793878,0.9737439462793878,0.9979838709677419,0.9979838709677419,1.0212171694785366,1.0212171694785366,1.0454277238607437,1.0454277238607437,1.0697372205137778,1.0697372205137778,1.094291498101409,1.094291498101409,1.1180124223602486,1.1180124223602486,1.150218104834904,1.150218104834904,1.178255890052356,1.178255890052356,1.2149532710280375,1.2149532710280375,1.2510176897521426,1.2510176897521426,1.30227865822761,1.30227865822761,1.349055995235064,1.349055995235064,1.422159329879893,1.422159329879893,1.5,1.5,1.589583930285094,1.589583930285094,1.7142857142857144,1.7142857142857144,1.875,1.875,2.142857142857143,2.142857142857143,2.5,2.5,3.333333333333333,3.333333333333333,5.0,5.0,30.000000000000032
38,new_death_22_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19859662716039414,0.19859662716039414,0.29649502579218867,0.29649502579218867,0.35714285714285715,0.35714285714285715,0.4109589041095891,0.4109589041095891,0.4545454545454546,0.4545454545454546,0.5,0.5,0.5412371134020618,0.5412371134020618,0.578512396694215,0.578512396694215,0.6091370558375635,0.6091370558375635,0.6382978723404255,0.6382978723404255,0.6666666666666666,0.6666666666666666,0.6976744186046513,0.6976744186046513,0.7306421747956735,0.7306421747956735,0.759493670886076,0.759493670886076,0.7884935601737528,0.7884935601737528,0.8147929511565875,0.8147929511565875,0.8426966292134831,0.8426966292134831,0.8685918962511681,0.8685918962511681,0.8908487233628684,0.8908487233628684,0.9130434782608695,0.9130434782608695,0.9375,0.9375,0.9647423619939292,0.9647423619939292,0.9890609511729783,0.9890609511729783,1.0144257912717856,1.0144257912717856,1.0416666666666667,1.0416666666666667,1.0666666666666667,1.0666666666666667,1.0920819603542546,1.0920819603542546,1.1176292753306156,1.1176292753306156,1.1508919691064834,1.1508919691064834,1.1842105263157896,1.1842105263157896,1.2171559877270068,1.2171559877270068,1.2541658742940909,1.2541658742940909,1.3043478260869565,1.3043478260869565,1.3519880009671765,1.3519880009671765,1.4252218418319225,1.4252218418319225,1.5,1.5,1.5855511653689476,1.5855511653689476,1.7142857142857142,1.7142857142857142,1.8750000000000002,1.8750000000000002,2.142857142857143,2.142857142857143,2.5,2.5,3.316885964912281,3.316885964912281,5.0,5.0,30.000000000000032
39,new_death_23_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718430208759722,0.1718430208759722,0.27416047131695437,0.27416047131695437,0.34005362832579933,0.34005362832579933,0.3879632012352033,0.3879632012352033,0.43478260869565216,0.43478260869565216,0.48270736910115086,0.48270736910115086,0.523141224419588,0.523141224419588,0.5581267018983042,0.5581267018983042,0.5917320924488356,0.5917320924488356,0.6236945150573442,0.6236945150573442,0.6526712422832904,0.6526712422832904,0.6818181818181819,0.6818181818181819,0.7142857142857143,0.7142857142857143,0.7416545176572176,0.7416545176572176,0.7704667182546874,0.7704667182546874,0.8011599348909568,0.8011599348909568,0.8307692307692307,0.8307692307692307,0.8550704687113272,0.8550704687113272,0.8823529411764706,0.8823529411764706,0.9051595802932199,0.9051595802932199,0.9315993884364733,0.9315993884364733,0.9553687410362028,0.9553687410362028,0.9812449888501917,0.9812449888501917,1.0094582427165597,1.0094582427165597,1.03448275862069,1.03448275862069,1.0636513529431284,1.0636513529431284,1.0904822661183728,1.0904822661183728,1.120331950207469,1.120331950207469,1.1538461538461537,1.1538461538461537,1.1867901044989773,1.1867901044989773,1.2263057557572514,1.2263057557572514,1.2658227848101264,1.2658227848101264,1.3094561688311688,1.3094561688311688,1.3636363636363638,1.3636363636363638,1.4285714285714286,1.4285714285714286,1.5,1.5,1.6067494638194704,1.6067494638194704,1.7353825090376036,1.7353825090376036,1.9153469535783363,1.9153469535783363,2.142857142857143,2.142857142857143,2.5,2.5,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
40,new_death_24_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13355798667629137,0.13355798667629137,0.24562494969279064,0.24562494969279064,0.31578947368421056,0.31578947368421056,0.362667654473031,0.362667654473031,0.4109589041095891,0.4109589041095891,0.45522287355369484,0.45522287355369484,0.49797731770435366,0.49797731770435366,0.5376611832240928,0.5376611832240928,0.569620253164557,0.569620253164557,0.6032532910812815,0.6032532910812815,0.6338028169014085,0.6338028169014085,0.6634615384615385,0.6634615384615385,0.6946980752130167,0.6946980752130167,0.7246376811594203,0.7246376811594203,0.7563486335551781,0.7563486335551781,0.7851708146031923,0.7851708146031923,0.8108108108108107,0.8108108108108107,0.8411214953271029,0.8411214953271029,0.8694698848714751,0.8694698848714751,0.8940397350993378,0.8940397350993378,0.9207771626100576,0.9207771626100576,0.9473684210526316,0.9473684210526316,0.9761023692648063,0.9761023692648063,1.004037467285471,1.004037467285471,1.0344827586206897,1.0344827586206897,1.063664801224856,1.063664801224856,1.0909090909090908,1.0909090909090908,1.120689655172414,1.120689655172414,1.153846153846154,1.153846153846154,1.1904761904761905,1.1904761904761905,1.2307598662404766,1.2307598662404766,1.276595744680851,1.276595744680851,1.3186813186813187,1.3186813186813187,1.373245245180489,1.373245245180489,1.4449304295855798,1.4449304295855798,1.52083468553255,1.52083468553255,1.6216216216216215,1.6216216216216215,1.7647058823529411,1.7647058823529411,1.9354838709677418,1.9354838709677418,2.166391196555174,2.166391196555174,2.571428571428571,2.571428571428571,3.3333333333333335,3.3333333333333335,5.0,5.0,30.000000000000032
