,col_name,0_min,0_max,1_min,1_max,2_min,2_max,3_min,3_max,4_min,4_max,5_min,5_max,6_min,6_max,7_min,7_max,8_min,8_max,9_min,9_max,10_min,10_max,11_min,11_max,12_min,12_max,13_min,13_max,14_min,14_max,15_min,15_max,16_min,16_max,17_min,17_max,18_min,18_max,19_min,19_max,20_min,20_max,21_min,21_max,22_min,22_max,23_min,23_max,24_min,24_max,25_min,25_max,26_min,26_max,27_min,27_max,28_min,28_max,29_min,29_max,30_min,30_max,31_min,31_max
34,new_death_18_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29232657586316124,0.29232657586316124,0.45705694648993617,0.45705694648993617,0.5714285714285714,0.5714285714285714,0.6624486155234515,0.6624486155234515,0.7407407407407407,0.7407407407407407,0.8110993145151983,0.8110993145151983,0.8823529411764706,0.8823529411764706,0.9375,0.9375,0.9937410640208608,0.9937410640208608,1.0465935618659694,1.0465935618659694,1.1029411764705883,1.1029411764705883,1.1650485436893205,1.1650485436893205,1.25,1.25,1.3636363636363638,1.3636363636363638,1.5286624203821655,1.5286624203821655,1.8181818181818183,1.8181818181818183,2.4,2.4,4.0,4.0,30.000000000000032
35,new_death_19_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.43488628250024375,0.43488628250024375,0.5555555555555556,0.5555555555555556,0.6451612903225806,0.6451612903225806,0.7228915662650602,0.7228915662650602,0.8,0.8,0.8670520231213873,0.8670520231213873,0.9267768177936925,0.9267768177936925,0.9836065573770493,0.9836065573770493,1.0377358490566038,1.0377358490566038,1.0975609756097562,1.0975609756097562,1.160220994475138,1.160220994475138,1.245406697907076,1.245406697907076,1.3569361346311526,1.3569361346311526,1.5228426395939088,1.5228426395939088,1.818181818181818,1.818181818181818,2.3823051948051948,2.3823051948051948,4.0,4.0,30.000000000000032
36,new_death_20_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23524089973745832,0.23524089973745832,0.4161513294690333,0.4161513294690333,0.5374592833876222,0.5374592833876222,0.6283013256805896,0.6283013256805896,0.7086614173228346,0.7086614173228346,0.784383417402536,0.784383417402536,0.8556028691570459,0.8556028691570459,0.9160305343511451,0.9160305343511451,0.9738809828091356,0.9738809828091356,1.0344827586206895,1.0344827586206895,1.0932232941996978,1.0932232941996978,1.1579947264262682,1.1579947264262682,1.2417933696723522,1.2417933696723522,1.3558073324231628,1.3558073324231628,1.5205037987296053,1.5205037987296053,1.818181818181818,1.818181818181818,2.4,2.4,4.0,4.0,30.000000000000032
37,new_death_21_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20286299629950783,0.20286299629950783,0.39605446138851585,0.39605446138851585,0.517241379310345,0.517241379310345,0.6122448979591837,0.6122448979591837,0.6930693069306931,0.6930693069306931,0.7692307692307692,0.7692307692307692,0.8390719450041484,0.8390719450041484,0.9056603773584906,0.9056603773584906,0.9677419354838709,0.9677419354838709,1.026615969581749,1.026615969581749,1.0896860986547086,1.0896860986547086,1.153846153846154,1.153846153846154,1.2421501791401273,1.2421501791401273,1.35467487074929,1.35467487074929,1.5254237288135595,1.5254237288135595,1.818181818181818,1.818181818181818,2.4,2.4,3.913043478260869,3.913043478260869,30.000000000000032
38,new_death_22_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.1744186046511628,0.375,0.375,0.5005213764337852,0.5005213764337852,0.5960702126667289,0.5960702126667289,0.6756756756756757,0.6756756756756757,0.7536087240092764,0.7536087240092764,0.8272947604666581,0.8272947604666581,0.8928579556587465,0.8928579556587465,0.9546952709073263,0.9546952709073263,1.0182767624020888,1.0182767624020888,1.0843373493975903,1.0843373493975903,1.1538461538461537,1.1538461538461537,1.2407569935869085,1.2407569935869085,1.35204467146225,1.35204467146225,1.5247260211937326,1.5247260211937326,1.818181818181818,1.818181818181818,2.401609118726088,2.401609118726088,3.913043478260869,3.913043478260869,30.000000000000032
39,new_death_23_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13790906799193905,0.13790906799193905,0.35294117647058826,0.35294117647058826,0.4806408544726302,0.4806408544726302,0.5769230769230769,0.5769230769230769,0.6593406593406593,0.6593406593406593,0.7367133616684507,0.7367133616684507,0.8109172164290275,0.8109172164290275,0.8823529411764706,0.8823529411764706,0.9473684210526316,0.9473684210526316,1.012275184007117,1.012275184007117,1.0799999999999998,1.0799999999999998,1.153846153846154,1.153846153846154,1.25,1.25,1.3636363636363638,1.3636363636363638,1.5319148936170213,1.5319148936170213,1.8367346938775513,1.8367346938775513,2.4324324324324325,2.4324324324324325,4.0,4.0,30.000000000000032
40,new_death_24_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013604853952727,0.1013604853952727,0.3305888636777688,0.3305888636777688,0.4568527918781726,0.4568527918781726,0.5555555555555556,0.5555555555555556,0.6404880218731013,0.6404880218731013,0.7213388263260819,0.7213388263260819,0.8,0.8,0.8695652173913044,0.8695652173913044,0.9375,0.9375,1.0062547400128894,1.0062547400128894,1.0775905559479366,1.0775905559479366,1.1563543952870508,1.1563543952870508,1.25,1.25,1.3694540965902342,1.3694540965902342,1.5517241379310345,1.5517241379310345,1.8713739486264866,1.8713739486264866,2.4657534246575343,2.4657534246575343,4.058660933660933,4.058660933660933,30.000000000000032
41,new_death_25_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999400232409945,0.057999400232409945,0.30893006408470325,0.30893006408470325,0.4351535836177474,0.4351535836177474,0.5373134328358209,0.5373134328358209,0.6246194890499932,0.6246194890499932,0.7058823529411765,0.7058823529411765,0.7843137254901962,0.7843137254901962,0.8571428571428572,0.8571428571428572,0.9289785985345003,0.9289785985345003,1.0,1.0,1.0742705570291777,1.0742705570291777,1.157887157409653,1.157887157409653,1.2544130729607326,1.2544130729607326,1.3818157137084555,1.3818157137084555,1.5661460741385405,1.5661460741385405,1.875,1.875,2.5,2.5,4.137931034482758,4.137931034482758,30.000000000000032
42,new_death_26_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014972046183393229,0.014972046183393229,0.2857142857142857,0.2857142857142857,0.416324294713777,0.416324294713777,0.5202312138728323,0.5202312138728323,0.6081081081081081,0.6081081081081081,0.6923076923076924,0.6923076923076924,0.7692307692307692,0.7692307692307692,0.8481054032981423,0.8481054032981423,0.9192200557103064,0.9192200557103064,0.9933774834437087,0.9933774834437087,1.0714285714285716,1.0714285714285716,1.1564105321004468,1.1564105321004468,1.257548846550226,1.257548846550226,1.3888888888888888,1.3888888888888888,1.5789473684210527,1.5789473684210527,1.875,1.875,2.5,2.5,4.285714285714286,4.285714285714286,30.000000000000032
43,new_death_27_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.3958630527817404,0.3958630527817404,0.5041935336699312,0.5041935336699312,0.5921052631578948,0.5921052631578948,0.677759923491351,0.677759923491351,0.7586206896551724,0.7586206896551724,0.8356504256883595,0.8356504256883595,0.9111491606914139,0.9111491606914139,0.9865470852017937,0.9865470852017937,1.0714285714285716,1.0714285714285716,1.1576255682448164,1.1576255682448164,1.264621249514288,1.264621249514288,1.4007782101167314,1.4007782101167314,1.6,1.6,1.9047619047619047,1.9047619047619047,2.5,2.5,4.285714285714286,4.285714285714286,30.000000000000032
44,new_death_28_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397203728362184,0.2397203728362184,0.37615330021291693,0.37615330021291693,0.4858299595141701,0.4858299595141701,0.5769230769230769,0.5769230769230769,0.6620790099446859,0.6620790099446859,0.7438016528925621,0.7438016528925621,0.8251055556545988,0.8251055556545988,0.9046100572467908,0.9046100572467908,0.9803921568627452,0.9803921568627452,1.0691003911342893,1.0691003911342893,1.1600901993022752,1.1600901993022752,1.2697631344338896,1.2697631344338896,1.4133162765212064,1.4133162765212064,1.6216216216216215,1.6216216216216215,1.9354838709677415,1.9354838709677415,2.5613361751225923,2.5613361751225923,4.2857142857142865,4.2857142857142865,30.000000000000032
45,new_death_29_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173913043478261,0.2173913043478261,0.35714285714285715,0.35714285714285715,0.4678699496377511,0.4678699496377511,0.5617034009791023,0.5617034009791023,0.6482939407738804,0.6482939407738804,0.7317073170731707,0.7317073170731707,0.8108108108108107,0.8108108108108107,0.8955223880597015,0.8955223880597015,0.9730068697460003,0.9730068697460003,1.0619469026548676,1.0619469026548676,1.1587982832618025,1.1587982832618025,1.2743959561263127,1.2743959561263127,1.4208828701894398,1.4208828701894398,1.6373456837883258,1.6373456837883258,1.978021978021978,1.978021978021978,2.608695652173913,2.608695652173913,4.2857142857142865,4.2857142857142865,30.000000000000032
46,new_death_30_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.19607843137254904,0.33768572714993245,0.33768572714993245,0.44776119402985076,0.44776119402985076,0.5454545454545454,0.5454545454545454,0.6298173614647347,0.6298173614647347,0.718562874251497,0.718562874251497,0.8,0.8,0.8863720703480293,0.8863720703480293,0.9677419354838709,0.9677419354838709,1.0588235294117647,1.0588235294117647,1.1627906976744187,1.1627906976744187,1.2812845176730487,1.2812845176730487,1.4285714285714286,1.4285714285714286,1.6666666666666667,1.6666666666666667,2.0,2.0,2.654043079096045,2.654043079096045,4.2857142857142865,4.2857142857142865,30.000000000000032
47,new_cases_1_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13422885970531712,0.13422885970531712,0.2912621359223301,0.2912621359223301,0.40170301002386577,0.40170301002386577,0.4930440047231741,0.4930440047231741,0.574712643678161,0.574712643678161,0.6446661897076833,0.6446661897076833,0.7075471698113208,0.7075471698113208,0.7689569068089701,0.7689569068089701,0.8240940614748282,0.8240940614748282,0.8800000000000001,0.8800000000000001,0.9340800732977779,0.9340800732977779,0.9877629758653116,0.9877629758653116,1.040165017266554,1.040165017266554,1.0937034114288715,1.0937034114288715,1.1522057421321943,1.1522057421321943,1.2142889834993518,1.2142889834993518,1.2816583837576778,1.2816583837576778,1.356415120931064,1.356415120931064,1.4374184909123249,1.4374184909123249,1.524856920672952,1.524856920672952,1.6278963744742931,1.6278963744742931,1.7530227822324043,1.7530227822324043,1.9067007195446672,1.9067007195446672,2.097166277314404,2.097166277314404,2.349483895467256,2.349483895467256,2.7383806501856625,2.7383806501856625,3.381151200864811,3.381151200864811,4.8948744565004505,4.8948744565004505,30.000000000000032
48,new_cases_2_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13596199349304938,0.13596199349304938,0.29872214681098613,0.29872214681098613,0.4087588437365248,0.4087588437365248,0.5014926454870158,0.5014926454870158,0.5836575875486382,0.5836575875486382,0.6521739130434783,0.6521739130434783,0.7153350716658109,0.7153350716658109,0.7736838806201399,0.7736838806201399,0.828058807474321,0.828058807474321,0.8823529411764706,0.8823529411764706,0.9336512838829784,0.9336512838829784,0.9847608262238072,0.9847608262238072,1.0364898141929708,1.0364898141929708,1.0869565217391306,1.0869565217391306,1.1415813364652085,1.1415813364652085,1.1979710933885976,1.1979710933885976,1.2616822429906542,1.2616822429906542,1.3326840925724825,1.3326840925724825,1.4079496607717463,1.4079496607717463,1.489914657815337,1.489914657815337,1.5831739961759081,1.5831739961759081,1.7010309278350517,1.7010309278350517,1.844621221858747,1.844621221858747,2.011254277957722,2.011254277957722,2.2533743611070998,2.2533743611070998,2.606580184102103,2.606580184102103,3.1817161437784005,3.1817161437784005,4.520926295273412,4.520926295273412,30.000000000000032
49,new_cases_3_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13608528710939913,0.13608528710939913,0.30313661890991345,0.30313661890991345,0.4132231404958678,0.4132231404958678,0.5084745762711864,0.5084745762711864,0.5900880632512695,0.5900880632512695,0.657844881463848,0.657844881463848,0.7195663996528703,0.7195663996528703,0.777316501583698,0.777316501583698,0.8321846560142878,0.8321846560142878,0.8830711369590315,0.8830711369590315,0.9333748055987559,0.9333748055987559,0.9823677581863979,0.9823677581863979,1.0306890561667632,1.0306890561667632,1.079136690647482,1.079136690647482,1.1310282431823138,1.1310282431823138,1.1849543249670806,1.1849543249670806,1.2443533295608757,1.2443533295608757,1.3070873346427385,1.3070873346427385,1.3793433524457446,1.3793433524457446,1.4560914161441096,1.4560914161441096,1.5442622950819669,1.5442622950819669,1.651376146788991,1.651376146788991,1.7813952319942246,1.7813952319942246,1.9375225925390398,1.9375225925390398,2.1575042115745546,2.1575042115745546,2.476950601723365,2.476950601723365,2.990246107253733,2.990246107253733,4.075817175422507,4.075817175422507,30.000000000000032
50,new_cases_4_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136986301369863,0.136986301369863,0.3076923076923077,0.3076923076923077,0.4195804195804196,0.4195804195804196,0.5147513485085898,0.5147513485085898,0.5949008498583569,0.5949008498583569,0.6627608245093226,0.6627608245093226,0.7246376811594203,0.7246376811594203,0.7821169002926788,0.7821169002926788,0.8348543596929702,0.8348543596929702,0.8834544343776427,0.8834544343776427,0.9320706690126919,0.9320706690126919,0.9792293696726565,0.9792293696726565,1.0250569476082005,1.0250569476082005,1.071969072636344,1.071969072636344,1.120657839939609,1.120657839939609,1.1708915898832988,1.1708915898832988,1.2260720028489733,1.2260720028489733,1.2834121624466561,1.2834121624466561,1.3495160944659572,1.3495160944659572,1.4221553851532067,1.4221553851532067,1.5027829313543601,1.5027829313543601,1.6019784631709748,1.6019784631709748,1.718876740674741,1.718876740674741,1.8613845302658922,1.8613845302658922,2.0604906845122937,2.0604906845122937,2.3362960266278345,2.3362960266278345,2.7821721068329275,2.7821721068329275,3.7244433493231828,3.7244433493231828,30.000000000000032
51,new_cases_5_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379839221493548,0.1379839221493548,0.31425960683591825,0.31425960683591825,0.4284402867634202,0.4284402867634202,0.5216869028018881,0.5216869028018881,0.6018490543235241,0.6018490543235241,0.6702547585903685,0.6702547585903685,0.7306443979145636,0.7306443979145636,0.787474240367002,0.787474240367002,0.8376913938038655,0.8376913938038655,0.884327624036037,0.884327624036037,0.9301302924015586,0.9301302924015586,0.9747292418772564,0.9747292418772564,1.0180301200364794,1.0180301200364794,1.0616081492721676,1.0616081492721676,1.107377555736397,1.107377555736397,1.1549334467149408,1.1549334467149408,1.2043123442403358,1.2043123442403358,1.2576423464663482,1.2576423464663482,1.3191689215834321,1.3191689215834321,1.3887364505733657,1.3887364505733657,1.461661341853035,1.461661341853035,1.5492977015286,1.5492977015286,1.6589393624340754,1.6589393624340754,1.7890651637816877,1.7890651637816877,1.9617607033474744,1.9617607033474744,2.207817706688743,2.207817706688743,2.5992869398923277,2.5992869398923277,3.4493530822322813,3.4493530822322813,30.000000000000032
52,new_cases_6_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13774510768988463,0.13774510768988463,0.31855207029435917,0.31855207029435917,0.43269230769230765,0.43269230769230765,0.5278460193803467,0.5278460193803467,0.6077795786061588,0.6077795786061588,0.6752371957104302,0.6752371957104302,0.7337836252736941,0.7337836252736941,0.7894736842105263,0.7894736842105263,0.8391283663209393,0.8391283663209393,0.8844550595234604,0.8844550595234604,0.9273928842000203,0.9273928842000203,0.9685350200413108,0.9685350200413108,1.011140483383686,1.011140483383686,1.051671572390217,1.051671572390217,1.0934362419486716,1.0934362419486716,1.1386154610696855,1.1386154610696855,1.1831356235572947,1.1831356235572947,1.2308916488547705,1.2308916488547705,1.2876917779881094,1.2876917779881094,1.3512566055868014,1.3512566055868014,1.4177693761814745,1.4177693761814745,1.4980018365925323,1.4980018365925323,1.596467615608292,1.596467615608292,1.712575850610417,1.712575850610417,1.867026928778801,1.867026928778801,2.085577491059503,2.085577491059503,2.435897435897436,2.435897435897436,3.2533150772265738,3.2533150772265738,30.000000000000032
53,new_cases_7_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1385688684075781,0.1385688684075781,0.32315167724674954,0.32315167724674954,0.43971365551308556,0.43971365551308556,0.5351206080152501,0.5351206080152501,0.6126975879778581,0.6126975879778581,0.6783919597989949,0.6783919597989949,0.7368280551886924,0.7368280551886924,0.790747605973965,0.790747605973965,0.8401491423249515,0.8401491423249515,0.8834590676709695,0.8834590676709695,0.9240152787053044,0.9240152787053044,0.9640930860529534,0.9640930860529534,1.0024881451013687,1.0024881451013687,1.0408738812317644,1.0408738812317644,1.079688619499901,1.079688619499901,1.1207240708466024,1.1207240708466024,1.160353316393989,1.160353316393989,1.2040436140962436,1.2040436140962436,1.2556466271774027,1.2556466271774027,1.3115020971467923,1.3115020971467923,1.3741605693094117,1.3741605693094117,1.4430363129172419,1.4430363129172419,1.5319251865304646,1.5319251865304646,1.6386778751329834,1.6386778751329834,1.776230416292257,1.776230416292257,1.9678075376544655,1.9678075376544655,2.3076923076923075,2.3076923076923075,3.1034482758620694,3.1034482758620694,30.000000000000032
54,new_cases_8_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135838867281603,0.135838867281603,0.32608695652173914,0.32608695652173914,0.4444749359678009,0.4444749359678009,0.5389364670585292,0.5389364670585292,0.6168847572374072,0.6168847572374072,0.6818181818181819,0.6818181818181819,0.7385088797859121,0.7385088797859121,0.792091804462236,0.792091804462236,0.8391147536786591,0.8391147536786591,0.8810510005290356,0.8810510005290356,0.9196816163482324,0.9196816163482324,0.9561752988047808,0.9561752988047808,0.9929309457273129,0.9929309457273129,1.0285714285714287,1.0285714285714287,1.0647728540623596,1.0647728540623596,1.1005227267561017,1.1005227267561017,1.1380476858103878,1.1380476858103878,1.178487982509873,1.178487982509873,1.2229365415829203,1.2229365415829203,1.271585557299843,1.271585557299843,1.330049261083744,1.330049261083744,1.3952025293636088,1.3952025293636088,1.4732142857142858,1.4732142857142858,1.567927458665052,1.567927458665052,1.690948129219974,1.690948129219974,1.875,1.875,2.1904471189453214,2.1904471189453214,2.9415200659703133,2.9415200659703133,30.000000000000032
55,new_cases_9_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13039430005667557,0.13039430005667557,0.325739214939923,0.325739214939923,0.4447996463170691,0.4447996463170691,0.5394319156971742,0.5394319156971742,0.6159292035398231,0.6159292035398231,0.6798815634552711,0.6798815634552711,0.7377049180327869,0.7377049180327869,0.7881675285814512,0.7881675285814512,0.8333333333333334,0.8333333333333334,0.8754435046561744,0.8754435046561744,0.912908265169764,0.912908265169764,0.9484496242585503,0.9484496242585503,0.9834045043138329,0.9834045043138329,1.0160343917378407,1.0160343917378407,1.0488513659608063,1.0488513659608063,1.0836501901140685,1.0836501901140685,1.1166410332599117,1.1166410332599117,1.1534068603624028,1.1534068603624028,1.1936361058390592,1.1936361058390592,1.2394397676665396,1.2394397676665396,1.2911746426351771,1.2911746426351771,1.351330435837478,1.351330435837478,1.4221861471861472,1.4221861471861472,1.5096153824556549,1.5096153824556549,1.622666401154976,1.622666401154976,1.8026817579040144,1.8026817579040144,2.0980167373609997,2.0980167373609997,2.812627794438386,2.812627794438386,30.000000000000032
56,new_cases_10_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11416431397145357,0.11416431397145357,0.31578947368421056,0.31578947368421056,0.43795620437956206,0.43795620437956206,0.53126064373297,0.53126064373297,0.606786809815951,0.606786809815951,0.6745779737964763,0.6745779737964763,0.7308708233381638,0.7308708233381638,0.7805686629900923,0.7805686629900923,0.8265179929029429,0.8265179929029429,0.8670976123180334,0.8670976123180334,0.9039563966374735,0.9039563966374735,0.9388988502210802,0.9388988502210802,0.970752955818295,0.970752955818295,1.0036864735908455,1.0036864735908455,1.035161773216279,1.035161773216279,1.0662541117620725,1.0662541117620725,1.0983981693363845,1.0983981693363845,1.1311947452601443,1.1311947452601443,1.1698810355735572,1.1698810355735572,1.2116064310350732,1.2116064310350732,1.2588062243555005,1.2588062243555005,1.3143953503332,1.3143953503332,1.3793103448275863,1.3793103448275863,1.4634146341463414,1.4634146341463414,1.5726425057931963,1.5726425057931963,1.7376562249333465,1.7376562249333465,2.0223493063350735,2.0223493063350735,2.714337175792507,2.714337175792507,30.000000000000032
57,new_cases_11_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677520057440764,0.09677520057440764,0.3060186589553908,0.3060186589553908,0.42874437635741547,0.42874437635741547,0.5215051689916339,0.5215051689916339,0.5988023952095809,0.5988023952095809,0.6645569620253164,0.6645569620253164,0.7224787951353437,0.7224787951353437,0.7728972403089511,0.7728972403089511,0.817786086574267,0.817786086574267,0.8580742154988372,0.8580742154988372,0.8937876425179284,0.8937876425179284,0.9289022943990058,0.9289022943990058,0.9599914190711145,0.9599914190711145,0.990566037735849,0.990566037735849,1.0217505908072486,1.0217505908072486,1.0513290363626624,1.0513290363626624,1.0825458608884602,1.0825458608884602,1.1140289020643483,1.1140289020643483,1.149222467477307,1.149222467477307,1.1884946813601498,1.1884946813601498,1.233234628113569,1.233234628113569,1.283706621396834,1.283706621396834,1.3459403741000546,1.3459403741000546,1.4224137931034482,1.4224137931034482,1.5285893286449586,1.5285893286449586,1.685513643659711,1.685513643659711,1.9724069866053622,1.9724069866053622,2.6410944810250885,2.6410944810250885,30.000000000000032
58,new_cases_12_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07112859309651229,0.07112859309651229,0.2973444978488081,0.2973444978488081,0.4212345434621072,0.4212345434621072,0.5144691139949168,0.5144691139949168,0.590339892665474,0.590339892665474,0.6584534376596809,0.6584534376596809,0.7142857142857143,0.7142857142857143,0.7664199409717014,0.7664199409717014,0.8101932049826135,0.8101932049826135,0.850112916006619,0.850112916006619,0.8849481058823448,0.8849481058823448,0.9178490916534856,0.9178490916534856,0.9494098757781472,0.9494098757781472,0.9808606077295426,0.9808606077295426,1.008830512328414,1.008830512328414,1.037352629959798,1.037352629959798,1.0664745952874153,1.0664745952874153,1.0978960274733454,1.0978960274733454,1.1310806881304172,1.1310806881304172,1.1671494159532303,1.1671494159532303,1.2084440295828247,1.2084440295828247,1.2548874105423005,1.2548874105423005,1.3139030292276725,1.3139030292276725,1.3864523087074536,1.3864523087074536,1.486448226255701,1.486448226255701,1.641313410709315,1.641313410709315,1.9118455074337428,1.9118455074337428,2.572561153886555,2.572561153886555,30.000000000000032
59,new_cases_13_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03874421811065647,0.03874421811065647,0.28312371459631513,0.28312371459631513,0.40806088321616274,0.40806088321616274,0.5024103282565794,0.5024103282565794,0.5805361343980913,0.5805361343980913,0.6477999946797228,0.6477999946797228,0.7053850731599358,0.7053850731599358,0.7566528836238513,0.7566528836238513,0.8011401751339866,0.8011401751339866,0.8399289733126749,0.8399289733126749,0.8756867255438497,0.8756867255438497,0.9090909090909091,0.9090909090909091,0.9407665505226481,0.9407665505226481,0.9689506878500851,0.9689506878500851,0.9968967230180259,0.9968967230180259,1.0239290827869987,1.0239290827869987,1.05191069068895,1.05191069068895,1.0819615027939966,1.0819615027939966,1.114007831090894,1.114007831090894,1.1470935558077686,1.1470935558077686,1.187399030694669,1.187399030694669,1.2318568825558331,1.2318568825558331,1.2872762378791258,1.2872762378791258,1.3559322033898304,1.3559322033898304,1.4516129032258063,1.4516129032258063,1.6053624188250821,1.6053624188250821,1.875,1.875,2.52130291368884,2.52130291368884,30.000000000000032
60,new_cases_14_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727925601369585,0.2727925601369585,0.39603960396039606,0.39603960396039606,0.492922855990989,0.492922855990989,0.5709181720410509,0.5709181720410509,0.6378031236948456,0.6378031236948456,0.6955369073873205,0.6955369073873205,0.7459172014497104,0.7459172014497104,0.7918280825131133,0.7918280825131133,0.8303916632871156,0.8303916632871156,0.8653846153846153,0.8653846153846153,0.8993839835728952,0.8993839835728952,0.9297912713472485,0.9297912713472485,0.9575870895030354,0.9575870895030354,0.9852063840015853,0.9852063840015853,1.0115222058012334,1.0115222058012334,1.0386290970199177,1.0386290970199177,1.0673802341904093,1.0673802341904093,1.0975181570233583,1.0975181570233583,1.1306423231458065,1.1306423231458065,1.1670480549199085,1.1670480549199085,1.210762331838565,1.210762331838565,1.2603565832804504,1.2603565832804504,1.3280102674568395,1.3280102674568395,1.4252385130651732,1.4252385130651732,1.5701629225403835,1.5701629225403835,1.8338450991462247,1.8338450991462247,2.4911755883833786,2.4911755883833786,30.000000000000032
61,new_cases_15_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25900452235665805,0.25900452235665805,0.38054968287526425,0.38054968287526425,0.4808984318465894,0.4808984318465894,0.559254327563249,0.559254327563249,0.6238921400868752,0.6238921400868752,0.6825724528009363,0.6825724528009363,0.7343060720612151,0.7343060720612151,0.7795862589388847,0.7795862589388847,0.8196848563410488,0.8196848563410488,0.8551964617391961,0.8551964617391961,0.8886777885430545,0.8886777885430545,0.9197080291970805,0.9197080291970805,0.9481466474578307,0.9481466474578307,0.9748339903978469,0.9748339903978469,1.0002380498063048,1.0002380498063048,1.0273972602739727,1.0273972602739727,1.0540063915947973,1.0540063915947973,1.0830475307450247,1.0830475307450247,1.115374685067072,1.115374685067072,1.1523552214260544,1.1523552214260544,1.1931291505599015,1.1931291505599015,1.241784935900786,1.241784935900786,1.3054731500683447,1.3054731500683447,1.400887622524078,1.400887622524078,1.534530356499788,1.534530356499788,1.7997874350495986,1.7997874350495986,2.4331260259403975,2.4331260259403975,30.000000000000032
