,col_name,0_min,0_max,1_min,1_max,2_min,2_max,3_min,3_max,4_min,4_max,5_min,5_max,6_min,6_max,7_min,7_max,8_min,8_max,9_min,9_max,10_min,10_max,11_min,11_max,12_min,12_max,13_min,13_max,14_min,14_max,15_min,15_max,16_min,16_max,17_min,17_max,18_min,18_max,19_min,19_max,20_min,20_max,21_min,21_max,22_min,22_max,23_min,23_max,24_min,24_max,25_min,25_max,26_min,26_max,27_min,27_max,28_min,28_max,29_min,29_max,30_min,30_max,31_min,31_max
47,new_cases_1_day_ago,0.0,0.0,0.0,0.234375,0.234375,0.3584988404590592,0.3584988404590592,0.4556435058386558,0.4556435058386558,0.5389361980984024,0.5389361980984024,0.6078819815840331,0.6078819815840331,0.666624337856469,0.666624337856469,0.7213672114483498,0.7213672114483498,0.775530163720725,0.775530163720725,0.8214641530100865,0.8214641530100865,0.8708611446052916,0.8708611446052916,0.9146341463414636,0.9146341463414636,0.9593332893360091,0.9593332893360091,1.0033491947981434,1.0033491947981434,1.0447794817307918,1.0447794817307918,1.0919988305233408,1.0919988305233408,1.1396018157497652,1.1396018157497652,1.1927337424560147,1.1927337424560147,1.2467387524323321,1.2467387524323321,1.3075131130771367,1.3075131130771367,1.374743394817789,1.374743394817789,1.4483953861229544,1.4483953861229544,1.5238393124019107,1.5238393124019107,1.6120878663339844,1.6120878663339844,1.7221263745206792,1.7221263745206792,1.8503811716917444,1.8503811716917444,2.008067341724937,2.008067341724937,2.2018516405709954,2.2018516405709954,2.4857514812395696,2.4857514812395696,2.914916950225519,2.914916950225519,3.9192321454977477,3.9192321454977477,21.2621359223301
48,new_cases_2_day_ago,0.0,0.0,0.0,0.24590163934426232,0.24590163934426232,0.36748521816046015,0.36748521816046015,0.4659338922027083,0.4659338922027083,0.5491070327926538,0.5491070327926538,0.6192979142634139,0.6192979142634139,0.6758549785209653,0.6758549785209653,0.729101865121871,0.729101865121871,0.7804451315657449,0.7804451315657449,0.8258246166625288,0.8258246166625288,0.870411061086141,0.870411061086141,0.913212964446799,0.913212964446799,0.9576897600075098,0.9576897600075098,0.9983429965859619,0.9983429965859619,1.0417894881046785,1.0417894881046785,1.0838765396557752,1.0838765396557752,1.1298108094126844,1.1298108094126844,1.1765424285582478,1.1765424285582478,1.2291918000843487,1.2291918000843487,1.285686289148531,1.285686289148531,1.3477996601816176,1.3477996601816176,1.414778180325184,1.414778180325184,1.4874721436637452,1.4874721436637452,1.5675977860705936,1.5675977860705936,1.6666666666666665,1.6666666666666665,1.7906344511849452,1.7906344511849452,1.9311873285970904,1.9311873285970904,2.1038948914886193,2.1038948914886193,2.352348140138106,2.352348140138106,2.737620198318379,2.737620198318379,3.5999999999999996,3.5999999999999996,20.0
49,new_cases_3_day_ago,0.0,0.0,0.0,0.2504892666116627,0.2504892666116627,0.37190082644628103,0.37190082644628103,0.4730597936970814,0.4730597936970814,0.5572735499912498,0.5572735499912498,0.6259293771390371,0.6259293771390371,0.68186463376141,0.68186463376141,0.7352247338329405,0.7352247338329405,0.783807966424624,0.783807966424624,0.8289968332355189,0.8289968332355189,0.8731722062949956,0.8731722062949956,0.9130434782608695,0.9130434782608695,0.9553511650352764,0.9553511650352764,0.9962725892931026,0.9962725892931026,1.03535309311423,1.03535309311423,1.0756002595717067,1.0756002595717067,1.1205944257675144,1.1205944257675144,1.1657703985727164,1.1657703985727164,1.2127605373007022,1.2127605373007022,1.2633181097450124,1.2633181097450124,1.3202131947670668,1.3202131947670668,1.3826468367614653,1.3826468367614653,1.4504300721891528,1.4504300721891528,1.5263268588827326,1.5263268588827326,1.6145780701059234,1.6145780701059234,1.7287588815984354,1.7287588815984354,1.8560702959890587,1.8560702959890587,2.0147709017012456,2.0147709017012456,2.23595011741767,2.23595011741767,2.5888324873096447,2.5888324873096447,3.3535594644291327,3.3535594644291327,17.709677419354843
50,new_cases_4_day_ago,0.0,0.0,0.0,0.25803301411290325,0.25803301411290325,0.3781091031730418,0.3781091031730418,0.48057387779792243,0.48057387779792243,0.5660211844573162,0.5660211844573162,0.6338123706423477,0.6338123706423477,0.6889987997948155,0.6889987997948155,0.7406919307288311,0.7406919307288311,0.7892856538200901,0.7892856538200901,0.8335847190394368,0.8335847190394368,0.8767462224080802,0.8767462224080802,0.9145175544450916,0.9145175544450916,0.9521517433987813,0.9521517433987813,0.992888661186203,0.992888661186203,1.0296060594005472,1.0296060594005472,1.0690531882436694,1.0690531882436694,1.1108016038672126,1.1108016038672126,1.1508328028736277,1.1508328028736277,1.1963132486001171,1.1963132486001171,1.2442540623226193,1.2442540623226193,1.2944715621734713,1.2944715621734713,1.350913922943088,1.350913922943088,1.4124378616080335,1.4124378616080335,1.4846006401691256,1.4846006401691256,1.5637277542942374,1.5637277542942374,1.6668799772468716,1.6668799772468716,1.7814487500702627,1.7814487500702627,1.93071800939117,1.93071800939117,2.1359395957507497,2.1359395957507497,2.441985049833887,2.441985049833887,3.053962910752479,3.053962910752479,16.111918604651162
51,new_cases_5_day_ago,0.0,0.0,0.0,0.26728242053297424,0.26728242053297424,0.3920461914618525,0.3920461914618525,0.49219061902494365,0.49219061902494365,0.5745074663456465,0.5745074663456465,0.6414362872380702,0.6414362872380702,0.6976744186046512,0.6976744186046512,0.7463078948846645,0.7463078948846645,0.7940176362387852,0.7940176362387852,0.8364701433111936,0.8364701433111936,0.877417243136931,0.877417243136931,0.9146249400568581,0.9146249400568581,0.9507043563020382,0.9507043563020382,0.9879608253372772,0.9879608253372772,1.0232075126308586,1.0232075126308586,1.0603179740280755,1.0603179740280755,1.0974882692526284,1.0974882692526284,1.1358493359562258,1.1358493359562258,1.175984681514512,1.175984681514512,1.2205679909966145,1.2205679909966145,1.2658502631795883,1.2658502631795883,1.3181105775975308,1.3181105775975308,1.3779540334846172,1.3779540334846172,1.4404087037638975,1.4404087037638975,1.5131428741920652,1.5131428741920652,1.602875602598184,1.602875602598184,1.7110385383075284,1.7110385383075284,1.845669837986303,1.845669837986303,2.0269090151987292,2.0269090151987292,2.288309460054335,2.288309460054335,2.8000248262164846,2.8000248262164846,15.05091649694501
52,new_cases_6_day_ago,0.0,0.0,0.0,0.2738508675534299,0.2738508675534299,0.4017722640408601,0.4017722640408601,0.49994519947391497,0.49994519947391497,0.5847004338922124,0.5847004338922124,0.6507280202146868,0.6507280202146868,0.7043999041870612,0.7043999041870612,0.7524297291913483,0.7524297291913483,0.7974923127209841,0.7974923127209841,0.8396676484401396,0.8396676484401396,0.8789072156952099,0.8789072156952099,0.9137055837563451,0.9137055837563451,0.945950570904938,0.945950570904938,0.9807111144135972,0.9807111144135972,1.0160460761135515,1.0160460761135515,1.0493631582282492,1.0493631582282492,1.0833247615289021,1.0833247615289021,1.1204797737646022,1.1204797737646022,1.1571576039823548,1.1571576039823548,1.1958534213873708,1.1958534213873708,1.235692204566878,1.235692204566878,1.2857892285271548,1.2857892285271548,1.339618144274052,1.339618144274052,1.399416909620991,1.399416909620991,1.4635239680977448,1.4635239680977448,1.5487341594391766,1.5487341594391766,1.6428189522385097,1.6428189522385097,1.7567567567567568,1.7567567567567568,1.9141507876014432,1.9141507876014432,2.1451245447171474,2.1451245447171474,2.6028805004548006,2.6028805004548006,30.000000000000032
53,new_cases_7_day_ago,0.0,0.0,0.0,0.27683807904802377,0.27683807904802377,0.4068679792140204,0.4068679792140204,0.5076311343289379,0.5076311343289379,0.5882352941176471,0.5882352941176471,0.6529905839048389,0.6529905839048389,0.7063629875108448,0.7063629875108448,0.7557891303386628,0.7557891303386628,0.7980087960727058,0.7980087960727058,0.8394820793522539,0.8394820793522539,0.8769471914105007,0.8769471914105007,0.9107577926459545,0.9107577926459545,0.9419608436739239,0.9419608436739239,0.9743623597597719,0.9743623597597719,1.0059582289751998,1.0059582289751998,1.0388098318240622,1.0388098318240622,1.070861405235167,1.070861405235167,1.102971514812242,1.102971514812242,1.1370118889447514,1.1370118889447514,1.1720578544877491,1.1720578544877491,1.2104483947903386,1.2104483947903386,1.2537896417269165,1.2537896417269165,1.304307155274191,1.304307155274191,1.356544450917566,1.356544450917566,1.4141414141414141,1.4141414141414141,1.4848554909036147,1.4848554909036147,1.5703384456253477,1.5703384456253477,1.6738580747539105,1.6738580747539105,1.8094717068504202,1.8094717068504202,2.014925373134328,2.014925373134328,2.443026811580777,2.443026811580777,14.667274859898345
54,new_cases_8_day_ago,0.0,0.0,0.0,0.27862450432777625,0.27862450432777625,0.4076854250291657,0.4076854250291657,0.5119453924914675,0.5119453924914675,0.5921052631578948,0.5921052631578948,0.6557282726232732,0.6557282726232732,0.7066431347032379,0.7066431347032379,0.7572944525183383,0.7572944525183383,0.7996847475447493,0.7996847475447493,0.8397316409254985,0.8397316409254985,0.8746185486446407,0.8746185486446407,0.9071725134946855,0.9071725134946855,0.9383787466742328,0.9383787466742328,0.9674250255427079,0.9674250255427079,0.9980776099947404,0.9980776099947404,1.0276607437259573,1.0276607437259573,1.057274599316405,1.057274599316405,1.088308922462888,1.088308922462888,1.1181660436962662,1.1181660436962662,1.1493066862160894,1.1493066862160894,1.1852921968581376,1.1852921968581376,1.2231807932911014,1.2231807932911014,1.265526137828239,1.265526137828239,1.314621618165359,1.314621618165359,1.367702670397646,1.367702670397646,1.4314545741981743,1.4314545741981743,1.509400219334501,1.509400219334501,1.6009373771869,1.6009373771869,1.7213467520413412,1.7213467520413412,1.923076923076923,1.923076923076923,2.334674725635081,2.334674725635081,15.000000000000004
55,new_cases_9_day_ago,0.0,0.0,0.0,0.2768768305842454,0.2768768305842454,0.41251441989881227,0.41251441989881227,0.5145502565097477,0.5145502565097477,0.5914798911735856,0.5914798911735856,0.6558855280339849,0.6558855280339849,0.7086044664860627,0.7086044664860627,0.7557093863101165,0.7557093863101165,0.7972858670793068,0.7972858670793068,0.8353798652522897,0.8353798652522897,0.8699210686051896,0.8699210686051896,0.9022029397753946,0.9022029397753946,0.931782020330495,0.931782020330495,0.9594625743807991,0.9594625743807991,0.9890109890109889,0.9890109890109889,1.0167066540467962,1.0167066540467962,1.0434906330006448,1.0434906330006448,1.0714285714285714,1.0714285714285714,1.0994622279308102,1.0994622279308102,1.1284014027444969,1.1284014027444969,1.1582456387877749,1.1582456387877749,1.1926114012432747,1.1926114012432747,1.2316444203284078,1.2316444203284078,1.2745243844117065,1.2745243844117065,1.3220454680027225,1.3220454680027225,1.3802246064006845,1.3802246064006845,1.452551143398274,1.452551143398274,1.5361088008888997,1.5361088008888997,1.6468576463937823,1.6468576463937823,1.8391011689813792,1.8391011689813792,2.238841844204607,2.238841844204607,15.000000000000004
56,new_cases_10_day_ago,0.0,0.0,0.0,0.27006857603872525,0.27006857603872525,0.410958904109589,0.410958904109589,0.5086826415045057,0.5086826415045057,0.5882352941176471,0.5882352941176471,0.6516044467754093,0.6516044467754093,0.7050120867983204,0.7050120867983204,0.7523799913671024,0.7523799913671024,0.7932164997615642,0.7932164997615642,0.831066436196738,0.831066436196738,0.8648968611121808,0.8648968611121808,0.8955223880597015,0.8955223880597015,0.9260710838833088,0.9260710838833088,0.9543612271503868,0.9543612271503868,0.9808523039177544,0.9808523039177544,1.0074399887698282,1.0074399887698282,1.0322558892476372,1.0322558892476372,1.057504885053853,1.057504885053853,1.0838007071342506,1.0838007071342506,1.10919033438286,1.10919033438286,1.1372379338717011,1.1372379338717011,1.168516830927027,1.168516830927027,1.2035343971067003,1.2035343971067003,1.2442446000270295,1.2442446000270295,1.289750983335768,1.289750983335768,1.3404884531993455,1.3404884531993455,1.4019001780750031,1.4019001780750031,1.4860758044348283,1.4860758044348283,1.5984949760240728,1.5984949760240728,1.771558337404746,1.771558337404746,2.1483880969975706,2.1483880969975706,16.102040816326532
57,new_cases_11_day_ago,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.40750499601793405,0.40750499601793405,0.5054544219369315,0.5054544219369315,0.5827187766707376,0.5827187766707376,0.6474820143884892,0.6474820143884892,0.6976744186046512,0.6976744186046512,0.7471900218842511,0.7471900218842511,0.7894736842105263,0.7894736842105263,0.8267931275600667,0.8267931275600667,0.8590990057501245,0.8590990057501245,0.8905403898244043,0.8905403898244043,0.9194907569296933,0.9194907569296933,0.9461129095752303,0.9461129095752303,0.9714645579319329,0.9714645579319329,0.9954117362955809,0.9954117362955809,1.020632574437427,1.020632574437427,1.043363153242607,1.043363153242607,1.0691009418578363,1.0691009418578363,1.093458606981727,1.093458606981727,1.120654640028238,1.120654640028238,1.149529001688969,1.149529001688969,1.1812809885986346,1.1812809885986346,1.2188781136451345,1.2188781136451345,1.2603250013006315,1.2603250013006315,1.3073721985536526,1.3073721985536526,1.3658736767163384,1.3658736767163384,1.4424039168494278,1.4424039168494278,1.547448525665543,1.547448525665543,1.7151646058779173,1.7151646058779173,2.0733367188849336,2.0733367188849336,9.086395233366435
58,new_cases_12_day_ago,0.0,0.0,0.0,0.25329816310638104,0.25329816310638104,0.4027330211801635,0.4027330211801635,0.49826650034853426,0.49826650034853426,0.5745165608551821,0.5745165608551821,0.6382978723404255,0.6382978723404255,0.6921829140364628,0.6921829140364628,0.739855712964324,0.739855712964324,0.7815264201275558,0.7815264201275558,0.8183019789692552,0.8183019789692552,0.851265075351136,0.851265075351136,0.8808337881215934,0.8808337881215934,0.9081841716889403,0.9081841716889403,0.9342560553633219,0.9342560553633219,0.9594182674336421,0.9594182674336421,0.9845998485231002,0.9845998485231002,1.0067910879825566,1.0067910879825566,1.0300491878452644,1.0300491878452644,1.0527176980951043,1.0527176980951043,1.0778352366581867,1.0778352366581867,1.1046839488829905,1.1046839488829905,1.1301394805259863,1.1301394805259863,1.1598819274287138,1.1598819274287138,1.1929307805596465,1.1929307805596465,1.231683997246357,1.231683997246357,1.275337569017691,1.275337569017691,1.3320478302136978,1.3320478302136978,1.4043119686161953,1.4043119686161953,1.505324176444125,1.505324176444125,1.6666666666666665,1.6666666666666665,2.0035286089089586,2.0035286089089586,12.67907437867556
59,new_cases_13_day_ago,0.0,0.0,0.0,0.24793388429752067,0.24793388429752067,0.3895159175007792,0.3895159175007792,0.4838709677419355,0.4838709677419355,0.5620781516749099,0.5620781516749099,0.6282999603354521,0.6282999603354521,0.6843772532016035,0.6843772532016035,0.7306277952315786,0.7306277952315786,0.7723393278783954,0.7723393278783954,0.8081705150976909,0.8081705150976909,0.8391203627990345,0.8391203627990345,0.8705454305198574,0.8705454305198574,0.899013535564608,0.899013535564608,0.924345705383114,0.924345705383114,0.9497267547943665,0.9497267547943665,0.9731340837626622,0.9731340837626622,0.994950424416239,0.994950424416239,1.0166856380173965,1.0166856380173965,1.0393008945185838,1.0393008945185838,1.0624092664814533,1.0624092664814533,1.0862924565349013,1.0862924565349013,1.1125189586831474,1.1125189586831474,1.139682264054659,1.139682264054659,1.1697094546231082,1.1697094546231082,1.2068623256850728,1.2068623256850728,1.2476999658802563,1.2476999658802563,1.3013887238165631,1.3013887238165631,1.3703748655230137,1.3703748655230137,1.464691816359744,1.464691816359744,1.6225176269708754,1.6225176269708754,1.960518235045241,1.960518235045241,11.84228802323379
60,new_cases_14_day_ago,0.0,0.0,0.0,0.2401373008659044,0.2401373008659044,0.375,0.375,0.4724413228806103,0.4724413228806103,0.5536781455047641,0.5536781455047641,0.6187718443335148,0.6187718443335148,0.6749839512798218,0.6749839512798218,0.7206973844498556,0.7206973844498556,0.7621511000878847,0.7621511000878847,0.7983227929394761,0.7983227929394761,0.8298873312517779,0.8298873312517779,0.8606496665012013,0.8606496665012013,0.8898697905130876,0.8898697905130876,0.9163689572947942,0.9163689572947942,0.9398772235647694,0.9398772235647694,0.9619952494061759,0.9619952494061759,0.9837607550719182,0.9837607550719182,1.0050980287019555,1.0050980287019555,1.026019632925183,1.026019632925183,1.0483165094495592,1.0483165094495592,1.0706696423004285,1.0706696423004285,1.0953833558712869,1.0953833558712869,1.122302158273381,1.122302158273381,1.1529890662645386,1.1529890662645386,1.187810371682759,1.187810371682759,1.226876552270057,1.226876552270057,1.2756313364282672,1.2756313364282672,1.3432835820895526,1.3432835820895526,1.4349356950045098,1.4349356950045098,1.5855580772579734,1.5855580772579734,1.9176299073206289,1.9176299073206289,11.479660532865477
61,new_cases_15_day_ago,0.0,0.0,0.0,0.22096398473040382,0.22096398473040382,0.35499766378123154,0.35499766378123154,0.458366907444021,0.458366907444021,0.5402479360666315,0.5402479360666315,0.6039888469683818,0.6039888469683818,0.6588695249107155,0.6588695249107155,0.7050899456701545,0.7050899456701545,0.7484239239990338,0.7484239239990338,0.7870234547682428,0.7870234547682428,0.8191612098596334,0.8191612098596334,0.8491934368295038,0.8491934368295038,0.8782873462547114,0.8782873462547114,0.9040539608988906,0.9040539608988906,0.9282590376548743,0.9282590376548743,0.9515953892415635,0.9515953892415635,0.9732958377229163,0.9732958377229163,0.9931150545279047,0.9931150545279047,1.014406322644066,1.014406322644066,1.0358015883699019,1.0358015883699019,1.0593039984030872,1.0593039984030872,1.081863123309342,1.081863123309342,1.109508025320887,1.109508025320887,1.138245930611509,1.138245930611509,1.1717942366613974,1.1717942366613974,1.2099172860833949,1.2099172860833949,1.2582360319353998,1.2582360319353998,1.317598985001425,1.317598985001425,1.4093008050316818,1.4093008050316818,1.5584699888552778,1.5584699888552778,1.891165879346395,1.891165879346395,11.255100408032643
62,new_cases_16_day_ago,0.0,0.0,0.0,0.20280174325943248,0.20280174325943248,0.33994492533320286,0.33994492533320286,0.43985655594852463,0.43985655594852463,0.5273262591891279,0.5273262591891279,0.5899888388205266,0.5899888388205266,0.6419476232102886,0.6419476232102886,0.690937695368427,0.690937695368427,0.7326841586412376,0.7326841586412376,0.771792889243899,0.771792889243899,0.8079910695625019,0.8079910695625019,0.8389020518954731,0.8389020518954731,0.8673523376140124,0.8673523376140124,0.8925050155559603,0.8925050155559603,0.9178493532603658,0.9178493532603658,0.9402252906976746,0.9402252906976746,0.9630513445850253,0.9630513445850253,0.9844890045143422,0.9844890045143422,1.0053603251096184,1.0053603251096184,1.0272410461127344,1.0272410461127344,1.0490441691506638,1.0490441691506638,1.073569574248463,1.073569574248463,1.0999935980517175,1.0999935980517175,1.1276905994602355,1.1276905994602355,1.1614775934009933,1.1614775934009933,1.2008946399571583,1.2008946399571583,1.2462183811252985,1.2462183811252985,1.3043478260869565,1.3043478260869565,1.3961487643599573,1.3961487643599573,1.5347861245887011,1.5347861245887011,1.8779060503787828,1.8779060503787828,9.6
63,new_cases_17_day_ago,0.0,0.0,0.0,0.17910447761194034,0.17910447761194034,0.3172186322253525,0.3172186322253525,0.4183279198288204,0.4183279198288204,0.5056485897476516,0.5056485897476516,0.5696202531645569,0.5696202531645569,0.625,0.625,0.6721188942260266,0.6721188942260266,0.7155124860567796,0.7155124860567796,0.756181472583249,0.756181472583249,0.7918898384514425,0.7918898384514425,0.825103511508571,0.825103511508571,0.8531916237625823,0.8531916237625823,0.8801627679136073,0.8801627679136073,0.9046371611444861,0.9046371611444861,0.9304274937133278,0.9304274937133278,0.9534050877134476,0.9534050877134476,0.9756097560975611,0.9756097560975611,0.9993368244117538,0.9993368244117538,1.020874449642049,1.020874449642049,1.0434872887476527,1.0434872887476527,1.0690396605651167,1.0690396605651167,1.0960561118183176,1.0960561118183176,1.124008386644686,1.124008386644686,1.159324458162947,1.159324458162947,1.1989590282165528,1.1989590282165528,1.244560797138665,1.244560797138665,1.3030075957868361,1.3030075957868361,1.3919832025616257,1.3919832025616257,1.5404354684646284,1.5404354684646284,1.8667734031561278,1.8667734031561278,9.6
64,new_cases_18_day_ago,0.0,0.0,0.0,0.15417101643816608,0.15417101643816608,0.30030654804224016,0.30030654804224016,0.39823008849557523,0.39823008849557523,0.4827187328175321,0.4827187328175321,0.5514524874501223,0.5514524874501223,0.6074578898625878,0.6074578898625878,0.6552501351526219,0.6552501351526219,0.6989393184790049,0.6989393184790049,0.7385105224373563,0.7385105224373563,0.7751956234312458,0.7751956234312458,0.8102597760342685,0.8102597760342685,0.8401111197789388,0.8401111197789388,0.8675965560000772,0.8675965560000772,0.8950100539455957,0.8950100539455957,0.9208614697985797,0.9208614697985797,0.9447294783566718,0.9447294783566718,0.9681199451027623,0.9681199451027623,0.9931859595236582,0.9931859595236582,1.0167656833772871,1.0167656833772871,1.0404748655761689,1.0404748655761689,1.0670427358683785,1.0670427358683785,1.0961420326302238,1.0961420326302238,1.126806169033792,1.126806169033792,1.1596825383652334,1.1596825383652334,1.1985040326976313,1.1985040326976313,1.2469872418037746,1.2469872418037746,1.307288670845769,1.307288670845769,1.3906505319438094,1.3906505319438094,1.5429366450210273,1.5429366450210273,1.8796202028448177,1.8796202028448177,12.101694915254237
65,new_cases_19_day_ago,0.0,0.0,0.0,0.1309251795866066,0.1309251795866066,0.27941398127952366,0.27941398127952366,0.37690825392603955,0.37690825392603955,0.4645680465239408,0.4645680465239408,0.5352345875179991,0.5352345875179991,0.5888616740897665,0.5888616740897665,0.6370024003656855,0.6370024003656855,0.6837820609409655,0.6837820609409655,0.7219830308490855,0.7219830308490855,0.7595112413459629,0.7595112413459629,0.7944746132173908,0.7944746132173908,0.8255147677116157,0.8255147677116157,0.8542414292874275,0.8542414292874275,0.8818425299733106,0.8818425299733106,0.9083383919209758,0.9083383919209758,0.9356555461388985,0.9356555461388985,0.9618200005344993,0.9618200005344993,0.9874233928460383,0.9874233928460383,1.0123573267394623,1.0123573267394623,1.0380861273912232,1.0380861273912232,1.0653527168530497,1.0653527168530497,1.094890510948905,1.094890510948905,1.1255036392347655,1.1255036392347655,1.1589134354398127,1.1589134354398127,1.201557496196655,1.201557496196655,1.250287718927653,1.250287718927653,1.3103939252431367,1.3103939252431367,1.39991527632951,1.39991527632951,1.5486534047213363,1.5486534047213363,1.8687716217578239,1.8687716217578239,30.000000000000032
66,new_cases_20_day_ago,0.0,0.0,0.0,0.11227282338970329,0.11227282338970329,0.2589400329977902,0.2589400329977902,0.35782748144861665,0.35782748144861665,0.4424523877492762,0.4424523877492762,0.5128205128205129,0.5128205128205129,0.5679501984332576,0.5679501984332576,0.621022185523417,0.621022185523417,0.6641346664636943,0.6641346664636943,0.7048141637860001,0.7048141637860001,0.744088026674357,0.744088026674357,0.7777634568812224,0.7777634568812224,0.8108108108108107,0.8108108108108107,0.8405737057303202,0.8405737057303202,0.8691347830272943,0.8691347830272943,0.898141775636614,0.898141775636614,0.9256077970545155,0.9256077970545155,0.9526368494203161,0.9526368494203161,0.979275944920695,0.979275944920695,1.0076428625730058,1.0076428625730058,1.0353862247120156,1.0353862247120156,1.063004574190034,1.063004574190034,1.0932086466312239,1.0932086466312239,1.1258754414038608,1.1258754414038608,1.1619527165890537,1.1619527165890537,1.204254605573592,1.204254605573592,1.255654063502706,1.255654063502706,1.318503182696266,1.318503182696266,1.4069640431253747,1.4069640431253747,1.5622690715009986,1.5622690715009986,1.880953068920885,1.880953068920885,15.000000000000016
67,new_cases_21_day_ago,0.0,0.0,0.0,0.08613728614377483,0.08613728614377483,0.23457808889530748,0.23457808889530748,0.3325269965129094,0.3325269965129094,0.4197015031980752,0.4197015031980752,0.4887615631409252,0.4887615631409252,0.5472479360416062,0.5472479360416062,0.6,0.6,0.6460292099673446,0.6460292099673446,0.6882767447502554,0.6882767447502554,0.7271250726409703,0.7271250726409703,0.7629951870200447,0.7629951870200447,0.796405116133369,0.796405116133369,0.8292626258046967,0.8292626258046967,0.8593020420647275,0.8593020420647275,0.8881578947368421,0.8881578947368421,0.9177400069385401,0.9177400069385401,0.9451843845752501,0.9451843845752501,0.9729729729729729,0.9729729729729729,1.0019676848126693,1.0019676848126693,1.0324838415779372,1.0324838415779372,1.061146219869013,1.061146219869013,1.0937850860778444,1.0937850860778444,1.1282854142978684,1.1282854142978684,1.163456914405309,1.163456914405309,1.2078387637638779,1.2078387637638779,1.2617616997594872,1.2617616997594872,1.3284700965702423,1.3284700965702423,1.4193287334532836,1.4193287334532836,1.5749159731113953,1.5749159731113953,1.9097065004526572,1.9097065004526572,9.79972483934449
68,new_cases_22_day_ago,0.0,0.0,0.0,0.06094186793325437,0.06094186793325437,0.21124901686043052,0.21124901686043052,0.31019776660814635,0.31019776660814635,0.39649612465065603,0.39649612465065603,0.4643510991581,0.4643510991581,0.5248470056339367,0.5248470056339367,0.5772617504930788,0.5772617504930788,0.6220379146919433,0.6220379146919433,0.6660884653552472,0.6660884653552472,0.7067491179299277,0.7067491179299277,0.7432689139050759,0.7432689139050759,0.7797389536224102,0.7797389536224102,0.8108108108108107,0.8108108108108107,0.8454297571683731,0.8454297571683731,0.8755763120804568,0.8755763120804568,0.905660237477274,0.905660237477274,0.933060332847454,0.933060332847454,0.9630475676325829,0.9630475676325829,0.9944714801608674,0.9944714801608674,1.0260957314181594,1.0260957314181594,1.0579832019046223,1.0579832019046223,1.09134128507141,1.09134128507141,1.1279602175945174,1.1279602175945174,1.1657987872410032,1.1657987872410032,1.2117586515888996,1.2117586515888996,1.268598253347413,1.268598253347413,1.3333333333333333,1.3333333333333333,1.4325039244438458,1.4325039244438458,1.5876741152425147,1.5876741152425147,1.9285940899202325,1.9285940899202325,9.885632971434594
69,new_cases_23_day_ago,0.0,0.0,0.0,0.04215463129956762,0.04215463129956762,0.1904082925946044,0.1904082925946044,0.2863810826972425,0.2863810826972425,0.3751930425248526,0.3751930425248526,0.4424472900778924,0.4424472900778924,0.503749910510615,0.503749910510615,0.5555555555555556,0.5555555555555556,0.6013626648987096,0.6013626648987096,0.6478825583678433,0.6478825583678433,0.6869458271758576,0.6869458271758576,0.7258064516129032,0.7258064516129032,0.7615093877951722,0.7615093877951722,0.7961869509994535,0.7961869509994535,0.8312033776262442,0.8312033776262442,0.8625954198473282,0.8625954198473282,0.8925803527755575,0.8925803527755575,0.9245527610434308,0.9245527610434308,0.9566284509872964,0.9566284509872964,0.9890029075881759,0.9890029075881759,1.0231302651222465,1.0231302651222465,1.0563261745928165,1.0563261745928165,1.0917280693390876,1.0917280693390876,1.1294152891833784,1.1294152891833784,1.1744567464985969,1.1744567464985969,1.2228077837033888,1.2228077837033888,1.283086530076552,1.283086530076552,1.3577619309073705,1.3577619309073705,1.459324671482532,1.459324671482532,1.621683195954156,1.621683195954156,1.965538192840113,1.965538192840113,15.000000000000016
70,new_cases_24_day_ago,0.0,0.0,0.0,0.02562857360033107,0.02562857360033107,0.16666666666666666,0.16666666666666666,0.2644142608740675,0.2644142608740675,0.3491272660251038,0.3491272660251038,0.4186655090150766,0.4186655090150766,0.4791813817474376,0.4791813817474376,0.5304992450994637,0.5304992450994637,0.5809208019912291,0.5809208019912291,0.6271652813330255,0.6271652813330255,0.6665900991201692,0.6665900991201692,0.7071273626458343,0.7071273626458343,0.7441858770062353,0.7441858770062353,0.7809467542379527,0.7809467542379527,0.816421094366485,0.816421094366485,0.8491863396745358,0.8491863396745358,0.8843021024736687,0.8843021024736687,0.915734444604466,0.915734444604466,0.9488254888321412,0.9488254888321412,0.9836065573770493,0.9836065573770493,1.0198500611076278,1.0198500611076278,1.0558718486785965,1.0558718486785965,1.0931891227784356,1.0931891227784356,1.1369389355755677,1.1369389355755677,1.184028790349406,1.184028790349406,1.23624619364062,1.23624619364062,1.2996610257292995,1.2996610257292995,1.3825037868928658,1.3825037868928658,1.4887966902440737,1.4887966902440737,1.6552046560647087,1.6552046560647087,2.0093268742307244,2.0093268742307244,10.313199105145413
