,col_name,0_min,0_max,1_min,1_max,2_min,2_max,3_min,3_max,4_min,4_max,5_min,5_max,6_min,6_max,7_min,7_max,8_min,8_max,9_min,9_max,10_min,10_max,11_min,11_max,12_min,12_max,13_min,13_max,14_min,14_max,15_min,15_max,16_min,16_max,17_min,17_max,18_min,18_max,19_min,19_max,20_min,20_max,21_min,21_max,22_min,22_max,23_min,23_max,24_min,24_max,25_min,25_max,26_min,26_max,27_min,27_max,28_min,28_max,29_min,29_max,30_min,30_max,31_min,31_max,32_min,32_max,33_min,33_max,34_min,34_max,35_min,35_max,36_min,36_max,37_min,37_max,38_min,38_max,39_min,39_max,40_min,40_max,41_min,41_max,42_min,42_max,43_min,43_max,44_min,44_max,45_min,45_max,46_min,46_max,47_min,47_max,48_min,48_max,49_min,49_max,50_min,50_max,51_min,51_max,52_min,52_max,53_min,53_max,54_min,54_max,55_min,55_max,56_min,56_max,57_min,57_max,58_min,58_max,59_min,59_max,60_min,60_max,61_min,61_max,62_min,62_max,63_min,63_max
27,new_death_11_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1894990616140239,0.1894990616140239,0.3448275862068966,0.3448275862068966,0.4347826086956522,0.4347826086956522,0.5084745762711865,0.5084745762711865,0.5725190839694657,0.5725190839694657,0.6245813435237721,0.6245813435237721,0.6716417910447761,0.6716417910447761,0.7163611530105422,0.7163611530105422,0.759493670886076,0.759493670886076,0.7964601769911505,0.7964601769911505,0.8333333333333334,0.8333333333333334,0.8685419352948072,0.8685419352948072,0.9000000000000001,0.9000000000000001,0.9299452483590755,0.9299452483590755,0.95833035269771,0.95833035269771,0.9876543209876544,0.9876543209876544,1.0140938221924138,1.0140938221924138,1.0416666666666667,1.0416666666666667,1.0714285714285716,1.0714285714285716,1.0995860593486038,1.0995860593486038,1.129032258064516,1.129032258064516,1.1596638655462188,1.1596638655462188,1.1955168119551682,1.1955168119551682,1.2328767123287672,1.2328767123287672,1.2723698952991822,1.2723698952991822,1.3186813186813187,1.3186813186813187,1.3736113523728695,1.3736113523728695,1.4285714285714286,1.4285714285714286,1.5,1.5,1.5869325648888402,1.5869325648888402,1.6853932584269662,1.6853932584269662,1.829268292682927,1.829268292682927,2.0,2.0,2.3076923076923075,2.3076923076923075,2.674593352192362,2.674593352192362,3.3333333333333335,3.3333333333333335,4.2857142857142865,4.2857142857142865,7.5,7.5,30.000000000000032
28,new_death_12_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14925373134328357,0.14925373134328357,0.32608695652173914,0.32608695652173914,0.42221417201996303,0.42221417201996303,0.49586776859504134,0.49586776859504134,0.5555555555555556,0.5555555555555556,0.6122448979591837,0.6122448979591837,0.6611165523996083,0.6611165523996083,0.7058823529411764,0.7058823529411764,0.75,0.75,0.7894736842105263,0.7894736842105263,0.8219178082191781,0.8219178082191781,0.8571428571428572,0.8571428571428572,0.8890228108461773,0.8890228108461773,0.9195402298850576,0.9195402298850576,0.9473684210526315,0.9473684210526315,0.9750058219032779,0.9750058219032779,1.0,1.0,1.0285714285714287,1.0285714285714287,1.056338028169014,1.056338028169014,1.0843373493975903,1.0843373493975903,1.1111111111111112,1.1111111111111112,1.1420228031151418,1.1420228031151418,1.1727850799082091,1.1727850799082091,1.2053534472563863,1.2053534472563863,1.25,1.25,1.2903225806451613,1.2903225806451613,1.3403706953279229,1.3403706953279229,1.4046888256705243,1.4046888256705243,1.4726718778851482,1.4726718778851482,1.551724137931035,1.551724137931035,1.6666666666666665,1.6666666666666665,1.7741935483870968,1.7741935483870968,1.9760351673284178,1.9760351673284178,2.2222222222222223,2.2222222222222223,2.608695652173913,2.608695652173913,3.2153858942262556,3.2153858942262556,4.2857142857142865,4.2857142857142865,7.061077715757835,7.061077715757835,30.000000000000032
29,new_death_13_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06914218958611482,0.06914218958611482,0.30303030303030304,0.30303030303030304,0.4021786786280396,0.4021786786280396,0.48387096774193544,0.48387096774193544,0.5434782608695653,0.5434782608695653,0.6,0.6,0.6498194945848376,0.6498194945848376,0.69497163159135,0.69497163159135,0.7377049180327869,0.7377049180327869,0.7758620689655176,0.7758620689655176,0.8108108108108107,0.8108108108108107,0.8450704225352115,0.8450704225352115,0.8823529411764705,0.8823529411764705,0.9090909090909091,0.9090909090909091,0.9374999999999998,0.9374999999999998,0.9643845862027629,0.9643845862027629,0.9917355371900827,0.9917355371900827,1.0150375939849623,1.0150375939849623,1.041016277057457,1.041016277057457,1.0704771592875626,1.0704771592875626,1.0965944080586694,1.0965944080586694,1.1238573420934352,1.1238573420934352,1.1538461538461537,1.1538461538461537,1.1892523615768131,1.1892523615768131,1.2244897959183674,1.2244897959183674,1.2657857001582278,1.2657857001582278,1.3119829279128887,1.3119829279128887,1.3674402147626608,1.3674402147626608,1.436435746083092,1.436435746083092,1.5179273753056024,1.5179273753056024,1.6265060240963856,1.6265060240963856,1.7647058823529411,1.7647058823529411,1.926605504587156,1.926605504587156,2.1428571428571432,2.1428571428571432,2.5,2.5,3.116883116883117,3.116883116883117,4.2857142857142865,4.2857142857142865,6.818181818181818,6.818181818181818,30.000000000000032
30,new_death_14_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27884693298760227,0.27884693298760227,0.3846153846153846,0.3846153846153846,0.46875,0.46875,0.5309734513274337,0.5309734513274337,0.5882352941176471,0.5882352941176471,0.6382978723404255,0.6382978723404255,0.6818181818181819,0.6818181818181819,0.7241379310344828,0.7241379310344828,0.7643232731008129,0.7643232731008129,0.8,0.8,0.8333333333333335,0.8333333333333335,0.8686774986886345,0.8686774986886345,0.8993576017130622,0.8993576017130622,0.9259259259259258,0.9259259259259258,0.9542115873514758,0.9542115873514758,0.980392156862745,0.980392156862745,1.0038840899936732,1.0038840899936732,1.0306652218883259,1.0306652218883259,1.0548251193205973,1.0548251193205973,1.081081081081081,1.081081081081081,1.1111111111111112,1.1111111111111112,1.1397058823529411,1.1397058823529411,1.1688995908867903,1.1688995908867903,1.2043795620437956,1.2043795620437956,1.249102551406563,1.249102551406563,1.2928409395306844,1.2928409395306844,1.348314606741573,1.348314606741573,1.4136125654450262,1.4136125654450262,1.5,1.5,1.592920353982301,1.592920353982301,1.7307692307692306,1.7307692307692306,1.8816420470951924,1.8816420470951924,2.142857142857143,2.142857142857143,2.5,2.5,3.0517302259887007,3.0517302259887007,4.285714285714286,4.285714285714286,6.666666666666667,6.666666666666667,30.000000000000032
31,new_death_15_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25210084033613445,0.25210084033613445,0.36809815950920244,0.36809815950920244,0.45112781954887216,0.45112781954887216,0.5176364935007527,0.5176364935007527,0.5741626794258373,0.5741626794258373,0.6244579358196011,0.6244579358196011,0.6685995902701303,0.6685995902701303,0.7136492430994079,0.7136492430994079,0.7510903607338315,0.7510903607338315,0.7894736842105263,0.7894736842105263,0.8241758241758244,0.8241758241758244,0.8571428571428571,0.8571428571428571,0.8870967741935484,0.8870967741935484,0.9152542372881355,0.9152542372881355,0.9432569412835092,0.9432569412835092,0.9677419354838708,0.9677419354838708,0.995727129025884,0.995727129025884,1.0185231490624844,1.0185231490624844,1.0432026310249842,1.0432026310249842,1.0714285714285714,1.0714285714285714,1.095505617977528,1.095505617977528,1.125,1.125,1.1538461538461537,1.1538461538461537,1.1888111888111887,1.1888111888111887,1.2257883697381744,1.2257883697381744,1.2685086165244,1.2685086165244,1.3246376009737744,1.3246376009737744,1.390728476821192,1.390728476821192,1.4688023338558915,1.4688023338558915,1.5754639936999912,1.5754639936999912,1.6967288761279735,1.6967288761279735,1.875,1.875,2.112676056338028,2.112676056338028,2.5,2.5,3.0,3.0,4.285714285714286,4.285714285714286,6.000000000000003,6.000000000000003,30.000000000000032
32,new_death_16_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21631607757272442,0.21631607757272442,0.3474903474903475,0.3474903474903475,0.43321299638989175,0.43321299638989175,0.5013861849393897,0.5013861849393897,0.5555555555555556,0.5555555555555556,0.6082949308755762,0.6082949308755762,0.6544891000369933,0.6544891000369933,0.6976744186046512,0.6976744186046512,0.7377049180327868,0.7377049180327868,0.7741935483870968,0.7741935483870968,0.8108108108108107,0.8108108108108107,0.844440863295612,0.844440863295612,0.875749679896124,0.875749679896124,0.9074754991723188,0.9074754991723188,0.9349593495934959,0.9349593495934959,0.9615384615384615,0.9615384615384615,0.9859327652365681,0.9859327652365681,1.0109348555576376,1.0109348555576376,1.03448275862069,1.03448275862069,1.0606060606060606,1.0606060606060606,1.0868411989989835,1.0868411989989835,1.1115187087307412,1.1115187087307412,1.1472258141734586,1.1472258141734586,1.1764705882352942,1.1764705882352942,1.2149833620425388,1.2149833620425388,1.256544502617801,1.256544502617801,1.3071957238520713,1.3071957238520713,1.3700474036259216,1.3700474036259216,1.450338990694668,1.450338990694668,1.5481493223428706,1.5481493223428706,1.6666666666666667,1.6666666666666667,1.8461538461538463,1.8461538461538463,2.06896551724138,2.06896551724138,2.4247994652406417,2.4247994652406417,3.0,3.0,4.190134447674419,4.190134447674419,6.000000000000003,6.000000000000003,30.000000000000032
33,new_death_17_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.17857142857142858,0.32037384377295514,0.32037384377295514,0.4090909090909091,0.4090909090909091,0.4781899662901233,0.4781899662901233,0.5389221556886228,0.5389221556886228,0.588716271463614,0.588716271463614,0.6382978723404255,0.6382978723404255,0.6818181818181819,0.6818181818181819,0.719466940982098,0.719466940982098,0.7587870264135115,0.7587870264135115,0.793989630767878,0.793989630767878,0.8301793474445237,0.8301793474445237,0.8633093525179856,0.8633093525179856,0.893854748603352,0.893854748603352,0.9230769230769231,0.9230769230769231,0.951180324785253,0.951180324785253,0.9758210364617197,0.9758210364617197,1.0,1.0,1.0285926239932177,1.0285926239932177,1.054173617123508,1.054173617123508,1.08,1.08,1.1097099621689785,1.1097099621689785,1.1381905865956354,1.1381905865956354,1.171875,1.171875,1.2090237372459736,1.2090237372459736,1.25,1.25,1.3043478260869565,1.3043478260869565,1.3636363636363638,1.3636363636363638,1.4429918379856526,1.4429918379856526,1.5384615384615383,1.5384615384615383,1.6666666666666667,1.6666666666666667,1.8367346938775513,1.8367346938775513,2.06896551724138,2.06896551724138,2.419354838709677,2.419354838709677,3.0,3.0,4.0,4.0,6.251816860465116,6.251816860465116,30.000000000000032
34,new_death_18_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269189334769728,0.1269189334769728,0.29232657586316124,0.29232657586316124,0.38627231168325893,0.38627231168325893,0.45705694648993617,0.45705694648993617,0.517582264038203,0.517582264038203,0.5714285714285714,0.5714285714285714,0.6206896551724138,0.6206896551724138,0.6624486155234515,0.6624486155234515,0.7020042500049699,0.7020042500049699,0.7407407407407407,0.7407407407407407,0.7792207792207791,0.7792207792207791,0.8110993145151983,0.8110993145151983,0.8490566037735849,0.8490566037735849,0.8823529411764706,0.8823529411764706,0.9090909090909091,0.9090909090909091,0.9375,0.9375,0.9677419354838709,0.9677419354838709,0.9937410640208608,0.9937410640208608,1.0195618337599308,1.0195618337599308,1.0465935618659694,1.0465935618659694,1.0727974708818282,1.0727974708818282,1.1029411764705883,1.1029411764705883,1.1320754716981132,1.1320754716981132,1.1650485436893205,1.1650485436893205,1.204253853852605,1.204253853852605,1.25,1.25,1.3010417082485066,1.3010417082485066,1.3636363636363638,1.3636363636363638,1.4285714285714286,1.4285714285714286,1.5286624203821655,1.5286624203821655,1.6666666666666665,1.6666666666666665,1.8181818181818183,1.8181818181818183,2.056222932067663,2.056222932067663,2.4,2.4,3.0,3.0,4.0,4.0,6.000000000000003,6.000000000000003,30.000000000000032
35,new_death_19_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06908085845102568,0.06908085845102568,0.2631578947368421,0.2631578947368421,0.3648457342715576,0.3648457342715576,0.43488628250024375,0.43488628250024375,0.5,0.5,0.5555555555555556,0.5555555555555556,0.6000000000000001,0.6000000000000001,0.6451612903225806,0.6451612903225806,0.6858850094853071,0.6858850094853071,0.7228915662650602,0.7228915662650602,0.7640690280889395,0.7640690280889395,0.8,0.8,0.8333333333333334,0.8333333333333334,0.8670520231213873,0.8670520231213873,0.8987164844727253,0.8987164844727253,0.9267768177936925,0.9267768177936925,0.9570747801621984,0.9570747801621984,0.9836065573770493,0.9836065573770493,1.0096153846153846,1.0096153846153846,1.0377358490566038,1.0377358490566038,1.0704650644098952,1.0704650644098952,1.0975609756097562,1.0975609756097562,1.127111210416207,1.127111210416207,1.160220994475138,1.160220994475138,1.2,1.2,1.245406697907076,1.245406697907076,1.2926134001553957,1.2926134001553957,1.3569361346311526,1.3569361346311526,1.4329134374353196,1.4329134374353196,1.5228426395939088,1.5228426395939088,1.6574585635359116,1.6574585635359116,1.818181818181818,1.818181818181818,2.068965517241379,2.068965517241379,2.3823051948051948,2.3823051948051948,3.0,3.0,4.0,4.0,6.000000000000003,6.000000000000003,30.000000000000032
36,new_death_20_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23524089973745832,0.23524089973745832,0.34220532319391633,0.34220532319391633,0.4161513294690333,0.4161513294690333,0.48128342245989303,0.48128342245989303,0.5374592833876222,0.5374592833876222,0.5873403231682206,0.5873403231682206,0.6283013256805896,0.6283013256805896,0.6666666666666666,0.6666666666666666,0.7086614173228346,0.7086614173228346,0.75,0.75,0.784383417402536,0.784383417402536,0.8174386920980927,0.8174386920980927,0.8556028691570459,0.8556028691570459,0.8856301963548388,0.8856301963548388,0.9160305343511451,0.9160305343511451,0.9462370925376016,0.9462370925376016,0.9738809828091356,0.9738809828091356,1.0,1.0,1.0344827586206895,1.0344827586206895,1.0636097023414541,1.0636097023414541,1.0932232941996978,1.0932232941996978,1.124619057782856,1.124619057782856,1.1579947264262682,1.1579947264262682,1.2,1.2,1.2417933696723522,1.2417933696723522,1.2949640287769784,1.2949640287769784,1.3558073324231628,1.3558073324231628,1.4327609801992902,1.4327609801992902,1.5205037987296053,1.5205037987296053,1.6586377297422263,1.6586377297422263,1.818181818181818,1.818181818181818,2.068965517241379,2.068965517241379,2.4,2.4,3.0,3.0,4.0,4.0,6.000000000000003,6.000000000000003,30.000000000000032
37,new_death_21_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20286299629950783,0.20286299629950783,0.3191489361702128,0.3191489361702128,0.39605446138851585,0.39605446138851585,0.4595866960136954,0.4595866960136954,0.517241379310345,0.517241379310345,0.5683876853721883,0.5683876853721883,0.6122448979591837,0.6122448979591837,0.6521739130434783,0.6521739130434783,0.6930693069306931,0.6930693069306931,0.7317073170731707,0.7317073170731707,0.7692307692307692,0.7692307692307692,0.8044003064521201,0.8044003064521201,0.8390719450041484,0.8390719450041484,0.8740534625528991,0.8740534625528991,0.9056603773584906,0.9056603773584906,0.9374999999999998,0.9374999999999998,0.9677419354838709,0.9677419354838709,0.9972235224809758,0.9972235224809758,1.026615969581749,1.026615969581749,1.0588235294117647,1.0588235294117647,1.0896860986547086,1.0896860986547086,1.1204727358000302,1.1204727358000302,1.153846153846154,1.153846153846154,1.19775421515691,1.19775421515691,1.2421501791401273,1.2421501791401273,1.293103448275862,1.293103448275862,1.35467487074929,1.35467487074929,1.4285714285714286,1.4285714285714286,1.5254237288135595,1.5254237288135595,1.6666666666666665,1.6666666666666665,1.818181818181818,1.818181818181818,2.0689655172413794,2.0689655172413794,2.4,2.4,2.9356319890226015,2.9356319890226015,3.913043478260869,3.913043478260869,6.000000000000003,6.000000000000003,30.000000000000032
38,new_death_22_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744186046511628,0.1744186046511628,0.2955665024630542,0.2955665024630542,0.375,0.375,0.4411764705882353,0.4411764705882353,0.5005213764337852,0.5005213764337852,0.5513736485163905,0.5513736485163905,0.5960702126667289,0.5960702126667289,0.637200407451692,0.637200407451692,0.6756756756756757,0.6756756756756757,0.7157734732194079,0.7157734732194079,0.7536087240092764,0.7536087240092764,0.7894736842105263,0.7894736842105263,0.8272947604666581,0.8272947604666581,0.8606247382266279,0.8606247382266279,0.8928579556587465,0.8928579556587465,0.9230769230769231,0.9230769230769231,0.9546952709073263,0.9546952709073263,0.986842105263158,0.986842105263158,1.0182767624020888,1.0182767624020888,1.0526315789473684,1.0526315789473684,1.0843373493975903,1.0843373493975903,1.1166207037887672,1.1166207037887672,1.1538461538461537,1.1538461538461537,1.1976857941786565,1.1976857941786565,1.2407569935869085,1.2407569935869085,1.2903429194376734,1.2903429194376734,1.35204467146225,1.35204467146225,1.4285714285714286,1.4285714285714286,1.5247260211937326,1.5247260211937326,1.6666666666666665,1.6666666666666665,1.818181818181818,1.818181818181818,2.068965517241379,2.068965517241379,2.401609118726088,2.401609118726088,2.9961370839936605,2.9961370839936605,3.913043478260869,3.913043478260869,6.000000000000003,6.000000000000003,30.000000000000032
39,new_death_23_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13790906799193905,0.13790906799193905,0.2702702702702703,0.2702702702702703,0.35294117647058826,0.35294117647058826,0.41737596690459483,0.41737596690459483,0.4806408544726302,0.4806408544726302,0.5335803689064559,0.5335803689064559,0.5769230769230769,0.5769230769230769,0.6185567010309279,0.6185567010309279,0.6593406593406593,0.6593406593406593,0.6976744186046513,0.6976744186046513,0.7367133616684507,0.7367133616684507,0.7757391440074123,0.7757391440074123,0.8109172164290275,0.8109172164290275,0.8465980898039963,0.8465980898039963,0.8823529411764706,0.8823529411764706,0.9118964008742485,0.9118964008742485,0.9473684210526316,0.9473684210526316,0.9788867562380038,0.9788867562380038,1.012275184007117,1.012275184007117,1.0465116279069768,1.0465116279069768,1.0799999999999998,1.0799999999999998,1.115804778893589,1.115804778893589,1.153846153846154,1.153846153846154,1.2,1.2,1.25,1.25,1.303849939265906,1.303849939265906,1.3636363636363638,1.3636363636363638,1.44,1.44,1.5319148936170213,1.5319148936170213,1.6666666666666667,1.6666666666666667,1.8367346938775513,1.8367346938775513,2.0833333333333335,2.0833333333333335,2.4324324324324325,2.4324324324324325,3.0,3.0,4.0,4.0,6.000000000000003,6.000000000000003,30.000000000000032
40,new_death_24_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013604853952727,0.1013604853952727,0.24252858837580907,0.24252858837580907,0.3305888636777688,0.3305888636777688,0.39685939518638264,0.39685939518638264,0.4568527918781726,0.4568527918781726,0.5111154040214835,0.5111154040214835,0.5555555555555556,0.5555555555555556,0.6,0.6,0.6404880218731013,0.6404880218731013,0.6818181818181819,0.6818181818181819,0.7213388263260819,0.7213388263260819,0.7625397871408452,0.7625397871408452,0.8,0.8,0.8333333333333334,0.8333333333333334,0.8695652173913044,0.8695652173913044,0.9050985963045324,0.9050985963045324,0.9375,0.9375,0.973724884080371,0.973724884080371,1.0062547400128894,1.0062547400128894,1.0430304384802158,1.0430304384802158,1.0775905559479366,1.0775905559479366,1.113966549446669,1.113966549446669,1.1563543952870508,1.1563543952870508,1.2,1.2,1.25,1.25,1.3043478260869565,1.3043478260869565,1.3694540965902342,1.3694540965902342,1.4542272306329522,1.4542272306329522,1.5517241379310345,1.5517241379310345,1.6666666666666667,1.6666666666666667,1.8713739486264866,1.8713739486264866,2.112676056338028,2.112676056338028,2.4657534246575343,2.4657534246575343,3.0,3.0,4.058660933660933,4.058660933660933,6.666666666666667,6.666666666666667,30.000000000000032
41,new_death_25_day_ago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057999400232409945,0.057999400232409945,0.21276595744680854,0.21276595744680854,0.30893006408470325,0.30893006408470325,0.375,0.375,0.4351535836177474,0.4351535836177474,0.49180327868852464,0.49180327868852464,0.5373134328358209,0.5373134328358209,0.5844155844155844,0.5844155844155844,0.6246194890499932,0.6246194890499932,0.6650550682246825,0.6650550682246825,0.7058823529411765,0.7058823529411765,0.7458153853357056,0.7458153853357056,0.7843137254901962,0.7843137254901962,0.8195612687391555,0.8195612687391555,0.8571428571428572,0.8571428571428572,0.8932948137999799,0.8932948137999799,0.9289785985345003,0.9289785985345003,0.9656135516386073,0.9656135516386073,1.0,1.0,1.0357228868883812,1.0357228868883812,1.0742705570291777,1.0742705570291777,1.1111111111111112,1.1111111111111112,1.157887157409653,1.157887157409653,1.2015048254915106,1.2015048254915106,1.2544130729607326,1.2544130729607326,1.306266997138119,1.306266997138119,1.3818157137084555,1.3818157137084555,1.4653748621881586,1.4653748621881586,1.5661460741385405,1.5661460741385405,1.6901642044119727,1.6901642044119727,1.875,1.875,2.142857142857143,2.142857142857143,2.5,2.5,3.0,3.0,4.137931034482758,4.137931034482758,6.666666666666667,6.666666666666667,30.000000000000032
